"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","FARMER ASKED NUTRIENT MANAGEMENT IN WHEAT ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T09:23:53.61"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","Cultural Practices","FARMER ASKED SOWING TIME FENUGREEK ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T09:26:00.063"
"NA","AGRICULTURE","Cereals","Wheat","Sowing Time and Weather","TELL ME WHEAT VARIETY ?
","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-01T09:27:25.023"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","TELL ME ABOUT FERTILIZER USE IN WHEAT ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T09:55:30.57"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-01T10:05:30.77"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Water Management, Micro Irrigation","tell me irrigation time of isabgol  ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T10:15:26.057"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","SPRAY OF OXYDIARZIL 6 EC 800 ML PER HEC. DISSOLVE 600-700 LITAR WATER SPRAY WITH IN 20 DAYS OF SOWING
","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-01T10:18:00.593"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Cultural Practices","TELL ME WEED CONTROL IN CUMIN CROP","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-01T10:27:16.083"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T10:45:22.523"
"NA","AGRICULTURE","Vegetables","Bitter Gourd","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T10:59:37.443"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T11:02:01.557"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME USE OF TRYCOTONOL IN CUMIN   ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T11:06:22.78"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER ASKED SUBSIDY ON SPRINKLER SYSTEM ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T11:07:25.54"
"NA","AGRICULTURE","Oilseeds","Castor (Rehri, Rendi, Arandi) ","	Plant Protection	"," TELL ME  DISEASE CONTROL IN CASTER ","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:09:48.22"
"NA","AGRICULTURE","Oilseeds","Castor (Rehri, Rendi, Arandi) ","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:14:02.923"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about about of Custom Hiring Center ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T11:17:54.1"
"NA","HORTICULTURE","Vegetables","Chillies","Nutrient Management","TELL ME FLOWER DROP CONTROL IN CHILLI ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T11:30:41.113"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT CATERPILLAR CONTROL IN GRAM CROP
","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-01T12:28:52.24"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT BLIGHT AND LEAF SPOT CONTROL IN MUSTARD ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T12:38:06.7"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T13:03:32.003"
"NA","HORTICULTURE","Fruits","Banana","	Plant Protection	","tell me control of leaf spot  in banana   ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T13:05:11.05"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","FARMER ASKED DISEASE CONTROL IN ONION ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T13:18:37.857"
"NA","AGRICULTURE","Condiments and Spices","Cumin","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T13:22:43.14"
"NA","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Disease Management","TELL ME ABOUT OF ANIMAL DEPARTMENT IN JODHPUR ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T13:26:00.277"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME WEED CONTROL OF WHEAT ?","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-01T13:49:30.203"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-01T13:53:48.247"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","Nursery Management","TELL ME ABOUT SOWING TIME OF METHI ","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-01T14:10:50.787"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Seeds and Planting Material","TELL ME ABOUT SEED RATE IN CUMIN ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T15:50:03.77"
"NA","AGRICULTURE","Cereals","Wheat","Varieties","TELL ME ABOUT VARIETY OF WHEAT  ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T15:51:50.63"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T15:56:24.46"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T15:57:32.4"
"NA","AGRICULTURE","Oilseeds","Brown Sarson","	Plant Protection	","Attack of White Grub ? ????? ????????
","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-01T16:44:06.477"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ROOT ROT CONTROL IN CUMIN ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T17:19:40.437"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Vegetative Propagation and Tissue Culture","TELL ME ABOUT VARIETY OF CUMN  ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T18:01:41.217"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","Tell me about fist irrigation time of mustard ?","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-01T18:11:30.887"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BAP","2019-12-01T18:49:38.413"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ROOT ROT CONTROL IN WHEAT ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T18:54:09.967"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Vegetative Propagation and Tissue Culture","TELL ME ABOUT VARIETY OF JEERA ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-01T19:28:22.71"
"NA","HORTICULTURE","Fruits","Pomegranate","Nutrient Management","TELL ME ABOUT  CONTROL OF FLOWER DROPING IN POMEGRANATE PLANT ?
","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-01T20:02:15.8"
"NA","HORTICULTURE","Fruits","Pomegranate","	Plant Protection	","TELL ME ABOUT TERMITE INSECT CONTROL IN POMEGRANATE PLANT ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-01T20:03:20.027"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SUBSIDY ON TAR BAUNDING ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T20:15:27.9"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-01T20:28:10.403"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL  ME  ABOUT  SUBSIDY  OF  REEPER   ? ","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-01T20:28:56.83"
"NA","AGRICULTURE","Others","Others","Market Information","Farmer asked price detail of Moath Dal in Jodhpur (Grain) mandi.","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-01T20:48:21.427"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-01T21:44:21.633"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-02T08:07:23"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT WEED CONTROL IN CUMIN ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-02T08:20:46.797"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BAP","2019-12-02T08:44:52.687"
"NA","HORTICULTURE","Vegetables","Ridge Gourd","Seeds and Planting Material","TELL ME SOWING TIME OF RIDGE GOURD ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-02T08:52:23.467"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-02T09:07:48.873"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","tell  me control of leaf curl in jeera   ?","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-02T09:12:41.437"
"NA","AGRICULTURE","Others","Others","Weed Management","TEL ME WEED CONTROL IN 
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-02T09:41:42.693"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN CUMIN ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-02T09:58:43.63"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-02T10:01:19.32"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT LEAF BLIGHTE CONTROL IN CUMIN  ? ","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-02T10:02:24.543"
"NA","AGRICULTURE","Others","Others","Government Schemes","HDFC Agro General Insurance Company Limited","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-02T10:07:33.49"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Periwinkle","	Plant Protection	","TELL ME ABOUT FUNGAL DISEASE  IN ISABGOL   ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-02T10:08:18.997"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","--TELL ME INSECT CONTROL IN GRAM ?
","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-02T10:08:37.153"
"NA","AGRICULTURE","Millets","Barnyard Millet (Kundiraivlli/Sawan","	Field Preparation	","TELL ME NO CLAIM IN PMSKNY ","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-02T10:29:29.127"
"NA","HORTICULTURE","Plantation Crops","Teak","Nutrient Management","Tell me  about   greater quantity of gum from the lily   ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-02T11:06:02.633"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","tell me  about control of all weed in wheat    ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-02T11:10:08.507"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME WEED CONTROL IN JEERA ","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-02T11:17:04.937"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Agriculture Mechanization","Tell me about After germination in cumin crop ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-03T15:05:50.907"
"NA","HORTICULTURE","Fruits","Ber","Nutrient Management","Tell me about nutrient management in ber ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-03T20:06:33.533"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-09T13:23:52.11"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME WEED CONTROL IN WHEAT ?
","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-09T13:25:05.93"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","Tell me  about   spray of cumin seeds to prevent cold   ?","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-09T13:53:41.107"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","TELL ME ABOUT FERTILIZER IN WHEAT  ?","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-09T13:55:18.51"
"NA","AGRICULTURE","Cereals","Wheat","	Water Management	","TELL ME ABOUT IRRIGATION IN WHEAT ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-09T14:00:56.267"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER ASKED THE PM KISAN SAMAN NIDHI SCHEMES LAST DATE FORM APPLY ?","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-09T14:23:31.08"
"NA","AGRICULTURE","Others","Others","Market Information","Farmer asked price detail of Cummin Seed(Jeera) in Jodhpur (Grain) mandi.","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T14:25:08.127"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME CONTACT NUMBER OF PM KISAN SMAN NIDHI SCHEME ?
","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-09T14:35:54.457"
"NA","AGRICULTURE","Oilseeds","Mustard","Nutrient Management","TELL ME ABOUT FROST SAVING IN MUSTARD ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T14:39:02.92"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME DISEASE CONTROL IN  ?
","NA","RAJASTHAN","JODHPUR","BAP","2019-12-09T15:05:15.777"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER ASKED THE PM KISAN SAMAN NIDHI SCHEMES LAST DATE FORM APPLY ?
","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-09T15:09:31.197"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT WEED CONTROL IN CUMIN ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T15:10:02.66"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJANA  ?","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-09T15:10:14.19"
"NA","AGRICULTURE","Others","Others","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T16:00:33.35"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER ASKED THE SUBSIDY OF KUSUM SCHEMES ?","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-09T16:18:36.84"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ROOT ROT CONTROL IN WHEAT ?
","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-09T16:22:40.81"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME CUT WORM CONTROL IN GRAM ?
","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-09T16:28:44.28"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME ABOUT FROST SAVING IN CUMIN ?
","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T16:35:29.867"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T16:40:39.81"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME DISEASE CONTROL IN  gram ?
","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T17:03:06.993"
"NA","HORTICULTURE","Fruits","Mango","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN MANGO   ?
","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-09T17:07:47.937"
"NA","AGRICULTURE","Others","Others","Soil Testing","TELL ME ABOUT TAKING SOIL SAMPLE ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T17:49:39.903"
"NA","AGRICULTURE","Others","Others","Government Schemes","BLANK CALL ","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-09T18:21:23.713"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJNA ?","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-09T18:26:28.43"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-09T18:26:35.543"
"NA","AGRICULTURE","Others","Others","Market Information","Farmer asked price detail of Guar Seed(Cluster Beans Seed) in Jodhpur (Grain) mandi.","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-09T18:27:12.657"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT LEAF BLIGHTE CONTROL IN MUSTURD ? ? 
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T18:51:51.1"
"NA","AGRICULTURE","Others","Others","Crop Insurance","FARMER ASKED  CONTACT NUMBER OF KRISHI PANT BHAWAN
","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T19:03:13.183"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SUBSIDY IN SEED  DRILL ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T19:16:50.46"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T19:19:29.567"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT CONTACT NUMBER OF  NRCC BIKANER ?","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T19:31:55.347"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJANA HELP LINE NUMBER    ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-09T19:33:29.54"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T19:46:39.703"
"NA","AGRICULTURE","Others","Others","Weed Management","TELL ME WEED CONTROL IN ISABGOL
","NA","RAJASTHAN","JODHPUR","BAP","2019-12-09T19:58:24.237"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME ABOUT NUTRIENT MANAGEMENT IN CUMIN?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T20:08:16.48"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-09T20:10:13.967"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SHORT TERM LOAN FROM COOPERATIVE SOCIETY?","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-09T20:31:21.21"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT WHITE RUST CONTROL IN MUSTARD ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T20:39:05.02"
"NA","AGRICULTURE","Fodder Crops","Guar","Market Information","Farmer asked price detail of Guar in Jodhpur(Grain)(Falodi) mandi.","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T20:41:24.877"
"NA","AGRICULTURE","Oilseeds","Sesame (Gingelly/Til)/Sesamum","Market Information","Farmer asked price detail of Sesamum(Sesame,Gingelly,Til) in Jodhpur (Grain) mandi.","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-09T20:42:15.763"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","BAP","2019-12-10T07:23:47.08"
"NA","HORTICULTURE","Fruits","Ber","Agriculture Mechanization","TELL ME INSECT CONTROL IN BER ?","NA","RAJASTHAN","JODHPUR","SHERGARH","2019-12-10T07:56:24.657"
"NA","AGRICULTURE","Others","Others","Government Schemes","Tell me about of PMSYM Scheme ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-10T08:15:17.06"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL IN JEERA","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-10T09:06:52.517"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Market Information","Farmer asked price detail of Cummin Seed(Jeera) in Jodhpur (Grain) mandi.","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-10T09:38:05.317"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SUBSIDY ON TAR BAUNDING ?
","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-10T09:41:12.593"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","Cultural Practices","TELL ME  SOWING OF FENUGREAK","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-10T09:56:06.56"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME DISEASE CONTROL IN CUMIN CROP","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-10T10:00:46.193"
"NA","AGRICULTURE","Others","Others","Government Schemes","tell me about pm kisan samman nidhi yojna  ?","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-10T10:10:40.403"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JODHPUR","BALESAR","2019-12-10T10:21:52.317"
"NA","HORTICULTURE","Fruits","Lemon","Nutrient Management","TELL ME CONTROL OF FLOWER DROPPING IN LEMON ?
","NA","RAJASTHAN","JODHPUR","BHOPALGARH","2019-12-10T10:38:52.3"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-10T11:05:15.437"
"NA","HORTICULTURE","Fruits","Lemon","	Plant Protection	","tell me about  control  leaf curl  in lemon  ?
","NA","RAJASTHAN","JODHPUR","BILARA","2019-12-10T11:17:51.81"
"NA","AGRICULTURE","Cereals","Wheat","Varieties","TELL    ME    ABOUT    VARIETY   OF   WHEAT   ?","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-10T11:21:38.15"
"NA","HORTICULTURE","Fruits","Sapota","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING IN SAPOTA ?
","NA","RAJASTHAN","JODHPUR","MANDOR","2019-12-10T11:23:56.76"
"NA","AGRICULTURE","Others","Others","Government Schemes","tell me subsidy on farm pond  ?","NA","RAJASTHAN","JODHPUR","BAP","2019-12-10T11:54:31.93"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JODHPUR","LUNI","2019-12-10T12:01:01.213"
"NA","AGRICULTURE","Others","Others","Weather","Farmer asked query on Weather","NA","RAJASTHAN","JODHPUR","OSIAN","2019-12-10T12:13:21.863"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","FARMER ASKED INSECT CONTROL IN GRAM ?","NA","RAJASTHAN","JODHPUR","PHALODI","2019-12-10T12:13:29.57"
