"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME ABOUT FROST SAVING
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T08:54:24.53"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY","RAJASTHAN","BIKANER","NOKHA","2019-01-01T09:02:03.473"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T09:04:07.967"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME WEED CONTROL IN WHEAT","ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T09:08:30.067"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T09:36:22.43"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T09:37:59.947"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT MARKET INFORMATION ?
","29/12/2018Mandi  : KhajuwalaCommodity : Guar Seed(Cluster Beans Seed)(Modal Price): 4060/Quintal","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T09:38:59.37"
"NA","HORTICULTURE","Fruits","Citrus","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","MICRONUTRIENT 100 GRAM / PLANT IN ROOT  ZONE
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T09:55:52.513"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT GUAR MANDI BAV ?","GUAR MANDI BAV -4128 R/Q","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-01T09:58:04.29"
"NA","HORTICULTURE","Fruits","Aonla","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","MICRONUTRIENT 100 GRAM / PLANT IN ROOT  ZONE
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T10:05:21.453"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","0   ","2019-01-01T10:08:37.097"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T10:09:16.35"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T10:09:34.35"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-01T10:14:24.687"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME  ABOUT   ROOT ROT CONTROL IN  GRAM  ?","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION","RAJASTHAN","BIKANER","BIKANER","2019-01-01T10:17:10.067"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME DISEASE CONTROL IN GRAM ?
","DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T10:22:35.58"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING
","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T10:26:58.883"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL INSECT CONTROL IN MUSTARD ?","USE QUINOLPHOS 1.5% DUST 25 KG PER HA MIX IN SOIL
","RAJASTHAN","BIKANER","NOKHA","2019-01-01T10:53:39.8"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ROOT ROT CONTROL IN GRAM ?","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T10:56:30.777"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","TELL ME ABOUT WHITE GURB CONTROL IN CITRUS ?","SPRAY OF QUINOLPHOS 25% EC 2 ML PER LITER WATER 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T10:58:56.56"
"NA","AGRICULTURE","Oilseeds","Mustard","Weather","TELL ME ABOUT WEATHER INFORMATION ?","
 NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T11:12:53.157"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT MANDHI BHAW ?","29/12/2018Mandi  : Bikaner (Grain)Commodity : Guar Seed(Cluster Beans Seed)(Modal Price): 4057/Quintal","RAJASTHAN","BIKANER","BIKANER","2019-01-01T11:17:25.913"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T11:28:48.707"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T11:29:38.453"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT BLACK LEAVES CONTROL IN GRAM ?","SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER 
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T11:31:48.95"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","0   ","2019-01-01T11:51:17.753"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","
 NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T11:56:19.387"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T12:11:12.64"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT  WEED CONTROL - 
","YOU CANNOT MIX INSECTICIDE AND HERBICIDE 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T12:23:00.223"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T12:36:07.553"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME MARKET RATE IN GUAR ","LUNKARNSER MANDI KA BHAV GVAR  -4080RS/QT","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T12:38:30.013"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T12:50:25.38"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T12:57:49.083"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T13:19:41.44"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T13:21:09.257"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM ?","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T13:22:28.893"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T13:25:37.313"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T13:30:49.757"
"NA","AGRICULTURE","Pulses","Lentil (Masur)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T13:35:13.65"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","
 NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T13:37:09.06"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T13:51:49.243"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT RATE OF GUAR IN BIKANER MANDI ?","31/12/2018Mandi  : Bikaner (Grain)Commodity : Guar Seed(Cluster Beans Seed)(Modal Price): 4076/Quintal","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T13:51:54.207"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE CALL","INCOMPLETE CALL","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:15:09.19"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME DISEASE CONTROL IN  ?
","DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:17:45.43"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T14:18:04.477"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN CUMIN ?
","SPRAY OF COPPER OXICHLORIDE 45 GM + STREPTOCYCLIN 2 GM PER 15 LITER WATER 
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T14:26:06.807"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","
 NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:34:07.26"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:35:02.843"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","0   ","2019-01-01T14:36:04.79"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-01T14:36:10.89"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T14:38:18.83"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:39:12.12"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","NOKHA","2019-01-01T14:39:34.367"
"NA","AGRICULTURE","Oilseeds","Mustard","Fertilizer Use and Availability","TELL ME ABOUT FROST SAVING IN MUSTARD ?","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T14:51:35.83"
"NA","AGRICULTURE","Oilseeds","Brown Sarson","Cultural Practices","TELL ME ABOUT PROTECTION FROM FROST ?
","SPRAY OF SALFURIC ACID 1ml/litter WATER FOR PROTECTION FROM FROST
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T15:08:55.23"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-01T15:42:23.983"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME APHID CONTROL IN  MUSTARD ?","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T16:04:54.157"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T16:37:31.74"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME ABOUT WEED CONTROL IN WHEAT ?","ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T16:49:02.85"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T17:05:35.307"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-01T17:13:19.57"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT GRAM   ?
","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T17:36:36.06"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM ?
","SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T17:37:41.41"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM ?
","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T17:40:15.807"
"NA","AGRICULTURE","Others","Others","	Plant Protection	","TELL ME ROOT ROT CONTROL IN ISBAGOL ?
","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","BIKANER","BIKANER","2019-01-01T17:57:39.65"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","TELL ME INSECT CONTROL IN TOMATO","SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-01T18:43:21.29"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE CALL","INCOMPLETE CALL","RAJASTHAN","BIKANER","NOKHA","2019-01-01T19:26:20.14"
"NA","AGRICULTURE","Others","Others","Weather","
TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-01T20:30:49.163"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL MEWHEAT
BROAD LEAF WEED CONTROL ?","WHEAT
BROAD LEAF WEED CONTROL 2,4-D ETHYL ESTER 38 % 1300 ML PER HECTER 
","RAJASTHAN","BIKANER","NOKHA","2019-01-02T09:53:50.777"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","02 Jan Rainfall(MM) : 0 Temp(Max/Min):0  / 0  Humidity(Max/Min)0  / 0  NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKYWind:0 ","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T09:59:18.99"
"NA","HORTICULTURE","Condiments and Spices","Cumin","	Plant Protection	","TELL ME SUCKING PEST CONTROL IN JEERA ","SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER  
","RAJASTHAN","BIKANER","NOKHA","2019-01-02T10:50:03.383"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","TELL ME ABOUT WEED CONTROL IN WHEAT ?","ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T10:56:11.253"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT  ?","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T10:56:41.517"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T11:00:17.957"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-02T11:18:20.007"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T11:19:06.807"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-02T11:24:40.48"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-02T11:42:26.587"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 

","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T11:54:24.95"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL  ME SUBSIDY ON SPRINKLER SYSTEM  ?","SUBSIDY ON SPRINKLER SYSTEM= 50% OF TOTAL COST
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T12:01:05.673"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
"," NO RAIN POSSIBILITY IN NEXT 2-3 DAYS BUT CLOUDY SKY
","RAJASTHAN","BIKANER","BIKANER","2019-01-02T12:01:41.74"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T12:14:15.17"
"NA","AGRICULTURE","Others","Others","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN ISABGOL ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","SRI DUNGARGARH","2019-01-02T12:20:30.437"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME  ABOUT  NUTRIENT MANAGEMENT  IN  GRAM ?","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-02T12:20:42.917"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","BIKANER","2019-01-02T12:52:15.29"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T13:46:18.447"
"NA","AGRICULTURE","Others","Others","Government Schemes","SUBSIDY ON PIPE LINE","SUBSIDY ON PIPE LINE= 50% OF TOTAL COST OR 15000/- MAXIMUM
","RAJASTHAN","BIKANER","NOKHA","2019-01-02T13:49:57.74"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T13:50:42.403"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME INSECT CONTROL IN MUSTARD ?
","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER 
","RAJASTHAN","BIKANER","LUNKARANSAR","2019-01-02T14:05:42.947"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-02T14:45:49.91"
"NA","AGRICULTURE","Oilseeds","Mustard","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","NOKHA","2019-01-02T14:46:12.157"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","0","	Plant Protection	","TELL ME ABOUT CONTROL OF TERMITE IN
"," USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION  
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-02T14:47:10.253"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN GRAM  ?","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T15:00:31.53"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME RAJFED CONTECT NUMBER IN ?","ABOUT BIKANER DEVISON RAJFED NUMBER 0151-2545282","RAJASTHAN","BIKANER","NOKHA","2019-01-02T15:10:08.803"
"NA","AGRICULTURE","Others","Others","Weather","
FOR CALLING KISAAN CALL CENTER
","THANX FOR CALLING KISAAN CALL CENTER
","RAJASTHAN","BIKANER","NOKHA","2019-01-02T15:10:19.52"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT  ?
","SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER 
","RAJASTHAN","BIKANER","KOLAYAT","2019-01-02T15:31:51.55"
"NA","AGRICULTURE","Others","Others","Market Information","TELL ME ABOUT FROST SAVING","SPRAY OF SULPHURE 2GM/LITER WATER FOR FROST SAVING
","RAJASTHAN","BIKANER","BIKANER","2019-01-02T15:32:10.863"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T15:32:38.257"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
","RAJASTHAN","BIKANER","Khajuwala","2019-01-02T15:34:51.123"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME ABOUT LEAF SPOT CONTROL IN WHEAT ?","SPRAY OF MENCOZEB 2 GM PER LITER WATER
","RAJASTHAN","BIKANER","BIKANER","2019-01-02T15:37:53.43"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ROOT ROT CONTROL IN GARAM ?","USE CARBENDAZIM 250 GM/ BHEEGA IN ROOT ZONE WITH IRRIGATION
","RAJASTHAN","BIKANER","BIKANER","2019-01-02T15:42:50.037"
