"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know about Pradhan Mantri Fasal Bima Yojana?
","The premium under the Pradhan Mantri Fasal Bima Yojana is way less than the previous government or private crop insurance schemes. The premium amount for Kharif crops is 2 percent and 1.5 percent or the sum insured for Rabi crops. Karif and Rabi covers most food crops and oil crops cultivated in India. The premium for commercial or horticultural crops (including cotton) is pegged at 5 percent for one year.
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-03T14:26:03.923"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?","recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","HOSHANGABAD","HOSHANGABAD","2019-01-03T15:07:03.477"
"NA","HORTICULTURE","Fruits","Jack Fruit","Nutrient Management","farmer want information about nutrient management in jack fruit ?","
Manures & Fertilizers

1 year old

Annual Increase

6th year and above

FYM

10.000

10.000

50.000

N

0.150

0.150

0.750

P

0.080

0.080

0.4000

K

0.100

0.100

0.500","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-03T15:10:30.96"
"NA","AGRICULTURE","Others","Others","Market Information","farmer want to know information in mandi rate ?","01/01/2019Mandi  : BareliCommodity : Paddy(Dhan)(Common)(Modal Price): 2520/Quintal","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-03T15:12:14.83"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Farmer needs information regarding how to increase growth of wheat?  ","Recommended for foliar application of IFFCO 19:19:19 water
 soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-03T15:39:15.51"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about  how to increase growth of  wheat?
","Ans:- recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-03T18:12:58.327"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","Farmer needs information regarding growth in gram  ?","Use recommended dose of  0:52:34 100 gram per pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-03T18:39:57.027"
"NA","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","Farmer want to know about how to control sucking pest in chilli ?
","Recommend for spray to Imidacloprid 17.8 % SL 5-6 ML/PUMP
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-03T21:23:01.56"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","how to control SUCKING IN wheat ?
","recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-04T08:54:31.1"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer needs information regarding how to increase growth of wheat?  
","Recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-04T08:55:05.81"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Farmer needs information regarding how to increase growth of  wheat crop  ?
","Recommended for foliar application of iffco n:p:k  0:0:50 water soluble fertilizer @ 80-100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-04T09:46:15.973"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for dist. Of state madhya pradesh?","According to metrology department of india there is no chance of rainfall for next five days.","MADHYA PRADESH","HOSHANGABAD","PIPARIYA","2019-01-04T12:05:35.223"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Farmer needs information regarding how to increase growth of   wheat crop ?
","Recommended for foliar application of iffco n:p:k  0:0:50 water soluble fertilizer @ 80-100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","HOSHANGABAD","2019-01-04T12:16:11.607"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer needs information regarding control measure of fungal disease in wheat crop?
","Recommended for control of fungal attack spray copper oxychloride 30-40gm/pump and streptocyclin 2 gram at 15 liter of water
","MADHYA PRADESH","HOSHANGABAD","HOSHANGABAD","2019-01-04T15:00:32.54"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know about how to control of caterpilor in wheat crop ?","Chloropyriphus (2 ml per liter  or endosaccharv 14.5 sc. 300 gms per hectare
Or make 200 ml of Imamacetin benzoite and 500 liters of water per hectare with a solution.","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-04T15:09:15.683"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for hoshangabad district of state madhya Pradesh ?
","No chance for rainfall in next 5 to 6 days in your district and mostly weather will be clear.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-04T15:52:43.413"
"NA","AGRICULTURE","Others","Others","Weather","
Farmer want to know information about better growth of plant ?
","NPK-0:52:34 100gm/pump for better growth of plant 
","MADHYA PRADESH","HOSHANGABAD","KESLA","2019-01-04T18:46:50.43"
"NA","HORTICULTURE","Vegetables","Watermelon","	Plant Protection	","Farmer want to know that information control of sucking pest in watermelon?","control  of sucking pest attack in  Spray of imidaclorprid 17.8%SL 5 to 6 ml per 16 littre of water
","MADHYA PRADESH","HOSHANGABAD","KESLA","2019-01-04T19:38:11.89"
"NA","AGRICULTURE","Others","0","Weather","Farmer needs information regarding for dist. Of state madhya pradesh?","According to metrology department of india there is no chance of rainfall for next five days.","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T07:52:18.2"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes?
","Recommended for know about govt. schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T08:34:28.457"
"NA","AGRICULTURE","Others","Others","Weather","FARMER WANTS TO KNOW INFORMATION ABOUT WEATHER IN HOSHANGABAD  DISTRICT ?","
There is no possibility of rainfall for the next 5 days in your hoshangabad district. Today the maximum temperature is 21 degree Celsius.
And the next day's temperature is 20-22 degree Celsius and the night temperature is 8-9 degree Celsius, and wind speed is running at a speed of 10 kilometers / h /
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T09:23:07.797"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know about weather information ?"," Dear Kisan Bhai, in your districts hoshangabad     no possibility of rain for 5 days coming here,   the temperature is likely to be 24 degree centigrade, and the winds are likely to run at normal  speed.","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T10:03:30.01"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding govt. schemes?
","Recommended for know about govt. schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-05T10:12:43.167"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Farmer want to know information about  how to increase growth of  wheat? 
","Recommended for foliar application of IFFCO 19:19:19water soluble fertilizer @ 100 gm/pump with humic acid @30 ml/pump.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-05T10:29:00.523"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know about How to control of fungal attack in wheat  crop?
"," recommended for to control of fungal attack spray  carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T10:40:44.547"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control Termite in wheat crop?","Recommended for Upon the outbreak of the standing crop termites cloropayriphos 20 EC 1000 ml with irrigation water per acre to the drug. Ardhsincit land above the amount of drug dissolved in 3 liters of water mixed with 8-10 kg of sand spread on the farm Lgaven water.
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T10:43:19.07"
"NA","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to know information about  how to increase growth of  wheat?
","Ans:- recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-05T10:46:00.47"
"NA","AGRICULTURE","Others","Others","Government Schemes","Dfarmer want to know information about goverment scheme .
","Dear Kisan Bhai, Please contact your nearest Agriculture Department and Village Service for information related to your farm and agricultural related schemes.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-05T10:49:56.017"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer needs information regarding control measures of termite in wheat  crop?
","Dear farmer use recommended dose of chloropyriphos 20EC 1 liter, mixed in 8-10 kg of sand and broad cast in 1 acre of field.
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T10:59:11.95"
"NA","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to know information about  how to increase growth of  wheat?
","Ans:- recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T11:02:19.573"
"NA","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to know information about  how to increase growth of wheat crop ?
","Farmers wheat  crop to increase the number of flowers per 25-30 ml pump spray to Humic Acid
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T11:03:44.097"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control of fungal attack in wheat crop?	
","Recommended for Use copper  oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter   of   water.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T12:41:15.46"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Farmer needs information regarding how to increase growth of wheat?  
","Recommended for foliar application of IFFCO 00:52:34water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T13:05:55.897"
"NA","AGRICULTURE","Others","Others","Weather","Weather forecasting for Ujjain district of Madhya Pradesh? 
","No rainfall within 10 days in your district.	
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-05T14:03:46.55"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","farmar want to information about nutrient management in gram crop ?","Dear Kisan Bhai, you should grind 100 grams of quantity of npk 19:19:19 and sprinkle it in 15 liters of water and dilute IFFCO's 40 ml of Sagarika in 15 liters of water and sprinkle it.","MADHYA PRADESH","HOSHANGABAD","PIPARIYA","2019-01-05T15:41:40.21"
"NA","AGRICULTURE","Others","Walnut","Market Information","Farmer wants to know information about mandi rate in  itarsi mandi of wheat crop ?","03/01/2019Mandi  : ItarsiCommodity : Wheat(Modal Price): 1915/Quintal","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T16:58:42.337"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know about of govt schme in mp ?","For information about Kisan Bhai Kisan Credit Card, please contact nearest bank branch.","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T18:13:59.73"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control Termite Attack  in wheat  crop ?
"," ?	use recommended dose of chloropyriphos 20EC 1 liter, mixed in 8-10 kg of sand and broad cast in 1 acre of field.
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-05T19:08:54.96"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about govt. schemes?
","Recommended for to know about govt. schemes please contact rural agriculture extension officer.
DBT.MP.DAGE.ORG.","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-05T20:00:55.043"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding loan waiver ?

","Recommended for know about loan waiver please contact nearest bank or agriculture department in your sub district.","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-05T20:41:20.717"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer  wants  to know information about poultry  ?","Farmer brother, please contact the Animal Husbandry Department for information related to poultry.","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T10:31:13.39"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about horticulture information?     ","To know information about horticulture please contact to your department of horticulture  or please contact rural horticulture  extension officer ...          ","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-06T10:52:29.337"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes of horticulture?","
Recommended for know about govt. schemes of horticulture please contact rural horticulture extension officer.
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-06T11:01:39.59"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer needs information regarding control measure of fungal disease in wheat crop?
","Recommended for control of fungal attack spray copper oxychloride 40gm and streptocyclin 2 gram at 15 liter of water.
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-06T11:28:17.84"
"NA","HORTICULTURE","Fruits","Melon","Cultural Practices","farmer want to know information about variety of watermelon crop ?
","variety of watermelon sugarbeby, durgapur mitha ,arka manik .","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-06T11:32:32.577"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Farmer want to know information about  how to increase growth of  wheat? 
","Recommended for foliar application of IFFCO 19:19:19 water  soluble fertilizer @ 100 gm/pump with humic acid @30 ml/pump.
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-06T12:08:46.393"
"NA","HORTICULTURE","Vegetables","Chillies","Nutrient Management","Farmer want to know information about how to increase the flower in Chilli  crop ?
","Recommended Spray to the increase  the number of flowers in Chilli   crop spray Amino Acid (Samras Multiplex) @ 30 ml / pump .
","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-06T12:13:39.71"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Fertilizer Use and Availability","Farmer want to know information about what are fertilizer doses in bengal gram crop?","Recommended urea = 43. Kg., super phosphate  =350. Kg., muriate of potash = 25. Kg. And sulphur 20 kilogram   use per hectare.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T13:59:55.267"
"NA","AGRICULTURE","Cereals","Wheat","Training and Exposure Visits","Farmer wants to know information about when irrigate the crop?
","Recommended for irrigate the crop if leaf down in the time of evening
","MADHYA PRADESH","HOSHANGABAD","BANKHEDI","2019-01-06T14:26:40.44"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Farmer needs information regarding how to increase growth of wheat?  
","Recommended for foliar application of IFFCO 00:52:34 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T15:22:39.32"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes?","Recommended for know about govt. schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-06T16:07:59.837"
"NA","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to know information about  how to increase growth of  wheat?
","Ans:- recommended for foliar application of IFFCO 0:52:34 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T16:18:29.133"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes?
","Recommended for know about govt. schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","HOSHANGABAD","HOSHANGABAD","2019-01-06T16:20:51.8"
"NA","AGRICULTURE","Others","Others","Government Schemes"," farmer want to know information about agriculture insurance.?","recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T17:13:26.05"
"NA","AGRICULTURE","Others","Others","Government Schemes"," farmer want to know information about agriculture insurance.?","recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-06T17:15:07.89"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for dist. Of state madhya pradesh?
","No chance for rainfall in next 8 days for your district and today temperature is 18-32-degree centigfrate and the speed of the wind will be between 15-20 kmph.
","MADHYA PRADESH","HOSHANGABAD","KESLA","2019-01-06T17:25:13.303"
"NA","AGRICULTURE","Others","Others","Government Schemes"," farmer wants to know information about agriculture insurance.
","Recommended for to know information about agriculture insurance contact to your nearest bank & dial (+91 755) 4026101/4026102/4026103, toll free helpline 1800-103-0061  
","MADHYA PRADESH","HOSHANGABAD","HOSHANGABAD","2019-01-07T08:06:15.497"
"NA","AGRICULTURE","Others","Others","	Plant Protection	","Farmer needs information regarding protect of crops from frost?
","Recommended for Spray liquid sulpher 40 ml per pump and maintain fume in evening time all around the field or thiourea (thiocarbamide) 5 gram per 10 liter of water 
","MADHYA PRADESH","HOSHANGABAD","SOHAGPUR","2019-01-07T09:29:16.07"
"NA","AGRICULTURE","Others","Others","Weather","
FARMER WANTS TO KNOW INFORMATION ABOUT WEATHER IN HOSHANGABAD DISTRICT ?","
There is no possibility of rainfall for the next 5 days in your district. Today the maximum temperature is 21 degree Celsius.
And the next day's temperature is 20-22 degree Celsius and the night temperature is 8-9 degree Celsius, and wind speed is running at a speed of 10 kilometers / h /
","MADHYA PRADESH","HOSHANGABAD","SEONI MALWA","2019-01-07T09:49:55.857"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of  Hoshangabad   district?","Hoshangabad Weather Today (1–3 days)Mostly dry. Warm (max 24°C on Wed afternoon, min 10°C on Mon night). Wind will be generally light.","MADHYA PRADESH","HOSHANGABAD","BABAI","2019-01-07T10:24:50.44"
