"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-02T10:15:26.47"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Manganese deficiency in wheat ?
","For Manganese deficiency in wheat in light soil under rice- wheat rotation middle leaf become yellow in streak , spray Manganese Sulphate 1kg in 200 litres of water per acre 2-3 days before 1st irragation and 3afterwards weekly intervals on sunny days.  . 
","PUNJAB","PATHANKOT","0   ","2019-01-02T11:09:55.413"
"NA","AGRICULTURE","Others","0","Weather","Information regarding contact no. of PAU,Ludhiana?
","Contact no. of PAU,Ludhiana:- 0161-2401960.
 ","PUNJAB","PATHANKOT","0   ","2019-01-02T11:15:02.57"
"NA","AGRICULTURE","Others","Others","Weather","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-02T12:00:48.543"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","BAMIAL","2019-01-02T12:50:29.21"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Information reagding control of Pink Stem Borer in wheat ?
","For control of Pink Stem Borer in wheat , spray  Ekalux 25EC(quinalphos) @ 800 ml in 100 litres of water per acre. 
","PUNJAB","PATHANKOT","PANOOR","2019-01-02T13:23:46.357"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Information regarding Total Fertilizer dose in wheat ?
","Total Fertilizer dose in wheat - UREA 90kg ,DAP 55kg and POTASH is apply after soil test or 40kg in district of Gurdaspur, Hoshiarpur, Ropar and Shaheed Bhagat Singh Nagar.
","PUNJAB","PATHANKOT","PANOOR","2019-01-02T13:24:06.917"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Zinc deficiency in wheat ?
","For Zinc deficiency symptoms in wheat leaves become yellow in middle broadcaste 25kg Zinc Sulphate (21%) or spray 1kg Zinc Sulphate +500 gram unslaked lime  in 200 lt of waterper acre. ","PUNJAB","PATHANKOT","PANOOR","2019-01-02T13:24:47.48"
"NA","AGRICULTURE","Others","Others","Weather","information regarding weather forecasting?
","weather is clear and no chances of rainfall today 
","PUNJAB","PATHANKOT","DHARKALAN","2019-01-02T17:50:36.39"
"NA","AGRICULTURE","Others","Others","Weather","information regarding weather forecasting?
","weather is clear and no chances of rainfall today 
","PUNJAB","PATHANKOT","SUJANPUR","2019-01-02T18:46:17.933"
"NA","AGRICULTURE","Cereals","Wheat","Varieties","Information regarding late sown varieties of wheat ?
","Late sown varieties of wheat - PBW 658 AND PBW 590.
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-03T10:57:40.3"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Information reagding control of Pink Stem Borer in wheat ?
","For control of Pink Stem Borer in wheat , spray  Ekalux 25EC(quinalphos) @ 800 ml in 100 litres of water per acre. 
","PUNJAB","PATHANKOT","PANOOR","2019-01-03T11:37:22.933"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","information regarding contact no. of PAU,Ludhiana?
","Contact no. of PAU,Ludhiana:- 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-03T14:43:28.953"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
"," Weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","PANOOR","2019-01-03T15:42:33.897"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
 ","weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-03T20:14:36.383"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","PANOOR","2019-01-03T21:01:09.44"
"NA","AGRICULTURE","Others","Others","Weather","Information regarding weather forecasting? 
","Weather is cloudy and chances of rainfall in next 2 or 3 days.
","PUNJAB","PATHANKOT","SUJANPUR","2019-01-04T06:55:20.527"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Zinc deficiency in wheat ?
","For Zinc deficiency symptoms in wheat leaves become yellow in middle broadcaste 25kg Zinc Sulphate (21%) or spray 1kg Zinc Sulphate +500 gram unslaked lime  in 200 lt of waterper acre .
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T07:45:19.35"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","
Information regarding method of fertilizer application in wheat ?
","Drill half(55kg) dose of nitrogen and whole(55kg) DAP and Potash(20kg) at the time of sowing and remaining (55kg) nitrogen at 1st irrigation.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T08:05:50.62"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","
Information regarding Manganese deficiency in wheat ?
","For Manganese deficiency in wheat in light soil under rice- wheat rotation middle leaf become yellow in streak , spray Manganese Sulphate 1kg in 200 litres of water per acre 2-3 days before 1st irragation and 3afterwards weekly intervals on sunny days.  . 
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T08:06:24.8"
"NA","AGRICULTURE","Others","Others","Soil Testing","Information regarding the depth of layers for soil testing for orchard ?","Depth of layers of soil for soil testing of orchard are 0-15 cm, 15-30cm, 30-60cm, 60-90cm, 90-120cm, 120-150cm, 150-200cms.","PUNJAB","PATHANKOT","PANOOR","2019-01-04T08:25:40.7"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","Information regarding Contact no. Of Chief Agricultural Officer of Fazilka?
","The Contact no. Of Chief Agricultural Officer of Fazilka is 01638-261083.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T08:37:21.607"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","
Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray Accord Plus 22EC(fenoxaprop + metribuzin) 500ml or Shagun 21-11 (metribuzin + clodinafop) 200g or Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T09:09:33.713"
"NA","AGRICULTURE","Others","Others","Weather","
 information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","PATHANKOT","2019-01-04T09:27:09.62"
"NA","AGRICULTURE","Millets","Maize (Makka)","Sowing Time and Weather","Information regarding sowing time of Maize?
","Sowing time of Maize is 20january to 15februrary has less incidence of insect pests and diseases.
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-04T09:57:13.883"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall
","PUNJAB","PATHANKOT","BAMIAL","2019-01-04T10:02:42.067"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Manganese deficiency in wheat ?
","For Manganese deficiency in wheat in light soil under rice- wheat rotation middle leaf become yellow in streak , spray Manganese Sulphate 1kg in 200 litres of water per acre 2-3 days before 1st irragation and 3afterwards weekly intervals on sunny days.  . 
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T12:24:42.857"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","
Information regarding method of fertilizer application in wheat ?
","Drill half(45kg) dose of nitrogen and whole(55kg) DAP and Potash(20kg) at the time of sowing and remaining (45kg) nitrogen at 1st irrigation.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T12:31:45.33"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T12:47:57.617"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of weeds in Post- emergence (After 1st irrigation) stage in wheat ?  
","For control of weeds in Post- emergence (After 1st irrigation) stage in wheat spray Topik 15WP (clodinafop)160g ,Axial 5EC (pinoxaden) 400ml ,Puma Power 10EC (fenoxaprop-p-ethyl) 400ml in 150lt water 30-35days.
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T14:11:33.37"
"NA","AGRICULTURE","Others","Others","Weather","

 information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T14:40:10.32"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-04T14:50:25.18"
"NA","AGRICULTURE","Others","Others","Weather","
 information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","Gharota","2019-01-04T14:58:29.35"
"NA","AGRICULTURE","Others","0","Weather"," 
 Information regarding weather forecasting IN  FAZILIKA ? 
"," weather is cloudy but 4 TO 7 chances of rainfall. 
","PUNJAB","PATHANKOT","PANOOR","2019-01-04T15:11:58.607"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","DHARKALAN","2019-01-05T07:36:50.657"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-05T08:21:41.437"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T11:14:38.027"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","SUJANPUR","2019-01-05T11:16:12.143"
"NA","AGRICULTURE","Others","Others","Weather","Information regarding weather in fazilka?
","Some clouds and chance of rain fall today.
","PUNJAB","PATHANKOT","BAMIAL","2019-01-05T12:27:13.53"
"NA","AGRICULTURE","Cereals","Wheat","Sowing Time and Weather","Information regrading late sowing time of wheat?
","Late sowing time of wheat- after 4th week of november varieties are PBW 658 AND PBW 590.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T13:30:14.613"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T13:32:12.757"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray  Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.","PUNJAB","PATHANKOT","PATHANKOT","2019-01-05T14:37:29.437"
"NA","AGRICULTURE","Cereals","Wheat","	Water Management	","Information regarding 1st irrigation in wheat ?
","First irrigation in wheat is applied between 21-25 days after sowing.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T14:54:42.987"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T16:41:12.407"
"NA","AGRICULTURE","Others","Others","Weather"," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall and thunderstorm.
","PUNJAB","PATHANKOT","PANOOR","2019-01-05T19:50:20.597"
"NA","AGRICULTURE","Others","Others","Weather","INFORMATION REGARDING YELLOWING OF LEAVES DUE TO WATER STANDUP IN FIELD ?","SPRAY 2 KG UREA IN 100 LITRE WATER ","PUNJAB","PATHANKOT","0   ","2019-01-06T12:16:16.853"
"NA","HORTICULTURE","Vegetables","Radish","Cultural Practices","INFORMATION REGARDING PENDIMETHALIN SPRAY IN RADISH? ","NO RECOMMENDATION FROM THE PAU ","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-06T12:40:03.467"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray Accord Plus 22EC(fenoxaprop + metribuzin) 500ml or Shagun 21-11 (metribuzin + clodinafop) 200g or Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.","PUNJAB","PATHANKOT","PANOOR","2019-01-06T12:45:21.72"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","INFORMATION REGARDING GROWTH REGULATOR IN WHEAT?","SPRAY N P K 19;19;19 1 KG  IN 100 LITER OF WATER PER ACRE.","PUNJAB","PATHANKOT","PANOOR","2019-01-06T12:50:35.843"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Information regarding Manganese deficiency in wheat ?
","For Manganese deficiency in wheat in light soil under rice- wheat rotation middle leaf become yellow in streak , spray Manganese Sulphate 1kg in 200 litres of water per acre 2-3 days before 1st irragation and 3afterwards weekly intervals on sunny days.  . 
","PUNJAB","PATHANKOT","0   ","2019-01-06T14:41:22.073"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","Information regarding varieties of spring maize ?","The varieties of long duration spring maize are PMH 1 ,Parbhat / Medium duration Kesri / Short duration hybrid PMH 2
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T09:54:02.7"
"NA","AGRICULTURE","Others","Others","Cultural Practices","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T10:34:59.477"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T11:35:49.923"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting fazilika ? 
","9814210269 
weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T11:44:38.337"
"NA","AGRICULTURE","Others","Others","Weather","
 Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall
 ","PUNJAB","PATHANKOT","PANOOR","2019-01-07T12:04:27.827"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
 ","PUNJAB","PATHANKOT","PANOOR","2019-01-07T12:28:18.027"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray Accord Plus 22EC(fenoxaprop + metribuzin) 500ml or Shagun 21-11 (metribuzin + clodinafop) 200g or Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T12:52:14.173"
"NA","HORTICULTURE","Vegetables","Potato","	Plant Protection	","Information regarding control of Late blight and Early blight in Potato crop?
"," Late blight and Early blight in Potato crop spray 500-700g Indofil M-45,750-1000g copper oxychloride 50WP in 250-350lt water per acre.
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T17:41:58.083"
"NA","AGRICULTURE","Others","Others","Weather","Information regarding Contact no. of Punjab Agricultural University Ludhiana ?
","The contact no. of Punjab Agricultural University Ludhiana is 0161-2401960.
","PUNJAB","PATHANKOT","PANOOR","2019-01-07T18:20:08.827"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","SUJANPUR","2019-01-08T07:28:13.33"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-08T08:48:13.72"
"NA","AGRICULTURE","Others","Others","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
","PUNJAB","PATHANKOT","Gharota","2019-01-08T10:42:48.427"
"NA","AGRICULTURE","Others","0","Weather"," information regarding weather forecasting? 
"," weather is cloudy but no chances of rainfall today 
 ","PUNJAB","PATHANKOT","PANOOR","2019-01-08T11:57:19.23"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Information regarding Total Fertilizer dose in wheat ?
","Total Fertilizer dose in wheat - UREA 90kg ,DAP 55kg ,20kg POTASH per acre and POTASH is apply after soil test or 40kg in district of Gurdaspur, Hoshiarpur, Ropar and Shaheed Bhagat Singh Nagar.
","PUNJAB","PATHANKOT","PATHANKOT","2019-01-08T12:15:52.62"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Information regarding Total Fertilizer dose in wheat ?
","Total Fertilizer dose in wheat - UREA 90kg ,DAP 55kg ,20kg POTASH per acre and POTASH is apply after soil test or 40kg in district of Gurdaspur, Hoshiarpur, Ropar and Shaheed Bhagat Singh Nagar.
","PUNJAB","PATHANKOT","NAROT JAIMAL SINGH","2019-01-08T12:59:24.14"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","
Information  regarding control of weeds in Post- emergence (After 1st irrigation) stage in wheat ?  
","For control of weeds in Post- emergence (After 1st irrigation) stage in wheat spray Topik 15WP (clodinafop)160g ,Axial 5EC (pinoxaden) 400ml ,Puma Power 10EC (fenoxaprop-p-ethyl) 400ml in 150lt water 30-35days.
","PUNJAB","PATHANKOT","PANOOR","2019-01-08T14:20:10.427"
"NA","AGRICULTURE","Others","Others","Weather","information regarding weather forecasting?
","weather is clear and no chances of rainfall today 
","PUNJAB","PATHANKOT","PANOOR","2019-01-08T16:49:57.447"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of weeds in Post- emergence (After 1st irrigation) stage in wheat ?  
","For control of weeds in Post- emergence (After 1st irrigation) stage in wheat spray Topik 15WP (clodinafop)160g ,Axial 5EC (pinoxaden) 400ml ,Puma Power 10EC (fenoxaprop-p-ethyl) 400ml in 150lt water 30-35days.
","PUNJAB","PATHANKOT","0   ","2019-01-08T17:19:33.66"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","
Information regarding growth regulator used in wheat crop?
","

Growth regulator used in wheat crop spray N:P:K 19:19:19  1kg in 120lt water per acre.
","PUNJAB","PATHANKOT","SUJANPUR","2019-01-09T07:46:30.37"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","information regarding protection of mango plant?","methyl parathion 50 g dust (follidol 2%)
on the compacted soil to kill the nymphs.","PUNJAB","PATHANKOT","PANOOR","2019-01-09T10:33:12.89"
"NA","AGRICULTURE","Cereals","Wheat","Weed Management","Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray Accord Plus 22EC(fenoxaprop + metribuzin) 500ml or Shagun 21-11 (metribuzin + clodinafop) 200g or Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.
","PUNJAB","PATHANKOT","PATHANKOT","2019-01-09T14:20:02.53"
"NA","HORTICULTURE","Fruits","Citrus","Cultural Practices","
information regarding fertilizer doses in citrus?
","recommended fertilizer doses for citrus-(1-3 years plant) -FYM-5-20 kg ,urea-110-330 gram per plant ,(4-6 years plant) -FYM -25-50kg ,urea-440-550 gram  per plant,(7-9 years plants )-FYM -60-90 kg ,urea-660-880 gram and (10 and above)-FYM-100 kg ,urea-880-1760 g per plant
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T14:41:38.397"
"NA","HORTICULTURE","Condiments and Spices","Garlic","Nutrient Management","Information regarding INCREASING SIZE OF GARLIC?
","FOR INCREASING SIZE OF GARLIC SPRAY 13:0:45 @ 1 KG  IN 100-120 LITER WATER PER ACRE ","PUNJAB","PATHANKOT","PATHANKOT","2019-01-09T14:59:23.553"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Information reagding control of Pink Stem Borer in wheat ?
","For control of Pink Stem Borer in wheat , spray  Ekalux 25EC(quinalphos) @ 800 ml in 100 litres of water per acre. 
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T16:05:16.57"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","
Information regarding method of fertilizer application in wheat ?
","Drill half(55kg) dose of nitrogen and whole(55kg) DAP and Potash(20kg) at the time of sowing and remaining (55kg) nitrogen at 1st irrigation.
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T16:06:56.597"
"NA","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Information regarding Manganese deficiency in wheat ?
","For Manganese deficiency in wheat in light soil under rice- wheat rotation middle leaf become yellow in streak , spray Manganese Sulphate 1kg in 200 litres of water per acre 2-3 days before 1st irragation and 3afterwards weekly intervals on sunny days.  . 
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T16:57:16.34"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","information regarding fertilizer doses in kinnow .
","recommended fertilizer doses for kinnow-(1-3 years plant) -FYM-10-30 kg ,urea-240-730 gram per plant ,(4-7 years plant) -FYM -40-80 kg ,urea-970-1690 gram and super phosphate-1370-2400 gram per plant,(8 year and above )-FYM -100 kg ,urea-1940 gram and super phosphate-2730 gram 
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T17:52:55.22"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","information regarding fertilizer doses in citrus?
","recommended fertilizer doses for citrus-(1-3 years plant) -FYM-5-20 kg ,urea-110-330 gram per plant ,(4-6 years plant) -FYM -25-50kg ,urea-440-550 gram  per plant,(7-9 years plants )-FYM -60-90 kg ,urea-660-880 gram and (10 and above)-FYM-100 kg ,urea-880-1760 g per plant
","PUNJAB","PATHANKOT","PANOOR","2019-01-09T17:53:11.21"
