"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Millets","Maize (Makka)","Nutrient Management","Farmer want to know that information use micro nutrient in maize crop?","Recommended for hydreted zinc 2 gram / liter water in maize crop","MADHYA PRADESH","BARWANI","THIKRI","2019-02-03T20:34:28.98"
"NA","AGRICULTURE","Millets","Maize (Makka)","	Plant Protection	","farmer want to know information about how to control caterpillar in maize ?
","Triazofos 40 EC 20-25 ml per pump 
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-04T14:24:19.893"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-04T19:07:00.19"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits"," farmer want to know information about agriculture insurance.?","recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061","MADHYA PRADESH","BARWANI","PANSEMAL","2019-02-04T21:07:56.67"
"NA","HORTICULTURE","Vegetables","Onion","Market Information","Farmer needs information regarding market information of onion?","Because of the reasons for not being available on the basis of onion prices of Indore mandi, we are unable to send information about the market price of onion. To know about the market price of onion, call you after some time.","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-05T08:39:58.55"
"NA","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","farmar want to know information about sucking pest in Brinjal crop ?
","Dear Kisan Bhai, you should dissolve  Immediaploprid 17.8% SL of 5-7 ml or 25 ml of Fipronil  in 15 liters of water and sprinkle it in the Brinjal crop.
","MADHYA PRADESH","BARWANI","PANSEMAL","2019-02-05T14:08:32.633"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  barwani dist. of state madhya pradesh?","No chance for rainfall in next 5 to 6 days in your area.but weather will be cloudy,today the maximum temprature is 31 degree centigrade  and minimum may be 15 degree centigrade ..
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-05T15:23:31.097"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer wants to know information about How to control caterpillars in gram crop?
","Spray emamectin benzoate 8- 10 gram or corajan, fem 4-5 ml at 15 liter of water or indoxa carb 12-15 ml at 15 liter of water.","MADHYA PRADESH","BARWANI","BARWANI","2019-02-05T15:30:10.54"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","Farmer want to know information about how to control over growth in wheat  crop ?

","Recommended for to control over growth in wheat  crop spray lihosin @20-25ml/pump.","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-05T17:06:31.907"
"NA","HORTICULTURE","Vegetables","Brinjal","Nutrient Management","farmer want to know information about  how to increase growth of  brinjal?
","recommended for increase growth of brinjal spray dhanzyme gold 30-35ml per pump.
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-06T10:30:24.393"
"NA","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","Farmer needs information regarding how to control sucking pest in    Groundnut  crop?","•	Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump ","MADHYA PRADESH","BARWANI","SENDHAWA","2019-02-06T11:02:44.1"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","Farmer want to know information about  how to increase growth of  wheat ? 
","Recommended for foliar application of N P K  19:19:19 water soluble fertilizer @ 100 gm/pump 
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-06T17:24:35.86"
"NA","AGRICULTURE","Others","Others","Weather","Farmer want to know information about weather of barwani district?","No chance of rainfall for next five days.","MADHYA PRADESH","BARWANI","BARWANI","2019-02-06T18:02:48.633"
"NA","HORTICULTURE","Condiments and Spices","Cumin","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT ","SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER 
","MADHYA PRADESH","BARWANI","0   ","2019-02-06T20:08:44.343"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes of horticulture ?","recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-06T20:54:23.737"
"NA","AGRICULTURE","Others","Others","Weather","Vraity Of  Urd ?","Vraity Of Urd -Azad urd -1 ,Azad Urd -2 ,Nrendra Urd -1 Shekhar -2 ","MADHYA PRADESH","BARWANI","0   ","2019-02-06T21:32:24.807"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY 
","MADHYA PRADESH","BARWANI","0   ","2019-02-07T10:02:16.33"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","LIGHT RAIN MAY BE IN NEXT 2-3 DAYS 
","MADHYA PRADESH","BARWANI","0   ","2019-02-07T10:03:07.11"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about govt. Schemes?
","Recommended for to know about govt. Schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-07T12:08:54.113"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","farmer want to know information about inercropping in sugarcane crop?
","intercropping in Sugarcane + mung (1 + 1), sugarcane + urad (1 + 1), sugarcane + coriander (1: 3), sugarcane + fenugreek (1: 3)","MADHYA PRADESH","BARWANI","THIKRI","2019-02-07T18:02:52.55"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-07T18:59:55.65"
"NA","HORTICULTURE","Vegetables","Chillies","Vegetative Propagation and Tissue Culture","farmer want to know planting distance of chilli ?","For normal type, line should be 45 centimeter from line, distance of 35 cm from plant to plant, and 60 cm from line to line for hybrid variety and 45 cm from plant should be kept.","MADHYA PRADESH","BARWANI","PANSEMAL","2019-02-08T17:11:35.393"
"NA","AGRICULTURE","Others","Others","Bio-Pesticides and Bio-Fertilizers","farmer want about Honey bee farming training and equipments ?
","Dear Kisan Bhai for Contact Beekeeping, Dr. Verma, Morena
07532 232 99 5 Mobile Number 9826510295
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-09T12:43:11.54"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about PM Kisan Samman Nidhi Scheme ? 53400053534
","Under the farmer PM Kisan Samman Nidhi Scheme the farmers who have less than 2 hectores of land, those farmers will be given the farming for Rs. 6000 per year. 
","MADHYA PRADESH","BARWANI","PANSEMAL","2019-02-10T15:55:13.417"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?
","recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","NEWALI","2019-02-10T21:43:19.38"
"NA","AGRICULTURE","Others","Others","Agriculture Mechanization","farmer need information regarding online registration for subsidy?
","Dear farmer you can register in www.mpfsts.mp.gov.in or http://dbt.mpdage.org for online registration. 
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-15T13:03:15.69"
"NA","HORTICULTURE","Vegetables","Onion","Market Information","Farmer wants to know about  rate of onion at Indore mandi of Madhya Pradesh?
","Dear in your's Indore mandi the rate of onion crop is 100 Rs. minimum/quintal 700 Rs. maximum/quintal 450 Rs. average/quintal.
","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-15T14:06:53.403"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","
FARMAR WANT TO KNOW INFORMATION ABOUT SUCKING PEST IN OKRA CROP ?","recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-15T14:18:23.573"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Water Management	","farmer want to know about irrigation in gram at flowering stage?","do not irrigate gram field at flowering stage","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-15T15:56:38.747"
"NA","AGRICULTURE","Others","Others","Government Schemes"," farmer want to know information about agriculture insurance.?","recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061","MADHYA PRADESH","BARWANI","0   ","2019-02-15T21:58:18.367"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about mukhyamantri  fasal rin mafi yojna?","
Recommended for to know about mukhyamantri  fasal rin mafi yojna contect nerast bank and panchyat.
","MADHYA PRADESH","BARWANI","SENDHAWA","2019-02-16T08:00:25.487"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer needs information regarding how to increase growth of bengalgram   ?
","Recommended for n: p: k 0:52:34 1 kg at per acer or 100 gram per pump
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-16T11:52:03.67"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Water Management	","Farmer needs information regarding  apply irrigation in flowering stage in gram crop?","
Recommended do not apply irrigation in flowering stage of crop.

","MADHYA PRADESH","BARWANI","BARWANI","2019-02-16T13:22:19.77"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","how to control SUCKING IN  onion ?","recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP in onion crop ","MADHYA PRADESH","BARWANI","BARWANI","2019-02-17T11:48:54.797"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-17T17:41:35.113"
"NA","AGRICULTURE","Millets","Maize (Makka)","	Plant Protection	","Farmer needs information regarding control measures of caterpillars in Maize crop?
","Spray recommended dose of Triazophos 40% EC 1000 ml/hac or Spray Emamectin Benjoate 5% sg 8- 10 gram /pump.
","MADHYA PRADESH","BARWANI","PANSEMAL","2019-02-18T13:12:54.097"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-18T14:50:46.583"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-18T14:58:31.52"
"NA","AGRICULTURE","Millets","Maize (Makka)","	Field Preparation	","Farmer need information regarding control measures of fungal attack in maize crop?
","recommended for to control of fungal attack spray  carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water
","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-18T15:50:31.183"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-18T19:57:58.69"
"NA","HORTICULTURE","Vegetables","Onion","Market Information","Farmer wants to know information about market information of onion dist barwani ?
","recommended for  market information of garlic for barwani   minimum-400 maximum-600 average-475 Rs/Quintal 
","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-19T08:29:38.64"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Farmer needs information regarding how to control sucking pest in bhindi  crop?
","Recommended for to control sucking pest spray Spray dimethoate 30 ec 500 ml/ha ór 30 ml per pump  insecticides in the initial stage of infestation
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-19T18:53:37.997"
"NA","HORTICULTURE","Fruits","Musk Melon","	Plant Protection	","Farmer need information regarding control measures of leaf miner attack in muskmelon crop.","Recommended for Spray of Triazophos 40 EC 400 ml per acer for control of leaf miner attack in muskmelon crop.
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-20T11:25:58.807"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-20T14:10:10.55"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","Farmer wants to know information about how to increase growth of Wheat crop ?  
","Recommended for to increase growth of Wheat  foliar application of iffco 0:52:34 water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","BARWANI","BARWANI","2019-02-20T16:44:25.65"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-20T17:17:54.17"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","farmer want to know information about  how to increase growth of  chickpea crop?
","Recommended for foliar application of n:p:k 0:52:34  water soluble fertilizer @ 100 gm/pump.
","MADHYA PRADESH","BARWANI","THIKRI","2019-02-20T18:18:55.227"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes?
","Recommended for know about govt. schemes please contact rural agriculture extension officer.
","MADHYA PRADESH","BARWANI","SENDHAWA","2019-02-20T19:31:45.987"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","Recommended for to know about govt. schemes please contect rural agriculture extension officer ..
","MADHYA PRADESH","BARWANI","0   ","2019-02-20T19:33:12.567"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Field Preparation	","farmer want to know information about How to control of weed attack in sugarcane   crop?","Don't use of any hebicides in sugarcane crop .","MADHYA PRADESH","BARWANI","THIKRI","2019-02-21T09:23:00.85"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about in solar energy subsidy  ?
","NA","MADHYA PRADESH","BARWANI","THIKRI","2019-02-21T12:11:46.72"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-21T18:39:42.2"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-21T21:37:18.89"
"NA","HORTICULTURE","Vegetables","Watermelon","	Plant Protection	","Farmer want to know how to  white fly control in watermelon crop ?
","NA","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-22T10:26:47.803"
"NA","AGRICULTURE","Others","Others","Government Schemes","
Farmer want to know information about govt. schemes? 
","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-22T14:23:15.99"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-22T20:36:56.22"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt. schemes? 
","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-22T21:06:01.407"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Periwinkle","Market Information","farmer want to know about Quinoa crop?","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-23T10:01:10.247"
"NA","AGRICULTURE","Others","Others","	Field Preparation	","farmer want to know information about complant for karj mafi yojna  ?","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-23T11:05:39.91"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Barwani dist. of state madhya pradesh?","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-23T17:14:35.44"
"NA","AGRICULTURE","Cereals","Wheat","Market Information","Farmer needs information regarding market/ mandi rate of Wheat in Indore ?
, ","NA","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-23T19:51:16.133"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Farmer want to know about information control sucking pest in onion  crop ?","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-24T09:33:01.073"
"NA","AGRICULTURE","Others","Others","Weather"," Farmer want to know that weather information of Barwani District?    
","NA","MADHYA PRADESH","BARWANI","THIKRI","2019-02-24T15:48:55.33"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Nutrient Management","Farmer want to know that information of nutrient management in okra crop?","NA","MADHYA PRADESH","BARWANI","THIKRI","2019-02-24T15:55:00.763"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding for barwani dist. Of state madhya pradesh?
","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-24T15:58:04.63"
"NA","AGRICULTURE","Others","Others","Weather","farmer wants to weather information of sendhwa block ?
","NA","MADHYA PRADESH","BARWANI","SENDHAWA","2019-02-24T16:26:32.593"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","farmer want to know information about How to control Termite Attack  in sugarcane  crop ?","NA","MADHYA PRADESH","BARWANI","THIKRI","2019-02-24T18:22:00.55"
"NA","AGRICULTURE","Others","Others","Weather","Ask  about General information	","NA","MADHYA PRADESH","BARWANI","0   ","2019-02-25T11:19:22.497"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer wants to know about pradhan mantri samman nidhi yojna?","NA","MADHYA PRADESH","BARWANI","THIKRI","2019-02-25T12:32:43.117"
"NA","AGRICULTURE","Others","Others","Cultural Practices","Farmer want to know information about crop should be grown in February and March ?
","NA","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-26T08:36:43.51"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding solar pump ?
","NA","MADHYA PRADESH","BARWANI","RAJPUR","2019-02-28T08:07:26.53"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","farmer want to know information about  how to increase growth of   onion ?","NA","MADHYA PRADESH","BARWANI","BARWANI","2019-02-28T08:27:27.813"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about Bhavantar Yojna ?","NA","MADHYA PRADESH","BARWANI","SENDHAWA","2019-02-28T09:52:07.34"
