"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer wants to information of pmkisan Samman Nidhi Yojna ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-10T12:38:28.323"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about description of weather forecast in bhopal dist.?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-10T17:29:23.953"
"NA","AGRICULTURE","Others","Others","Soil Health Card","Farmer want to know information about soil test  ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-10T20:09:58.863"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Berasia block of  Bhopal  dist. of state madhya pradesh?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-11T08:48:31.403"
"NA","AGRICULTURE","Others","Others","Crop Insurance","BLANK CALL","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-11T13:26:18.853"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about govt scheme ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-11T14:35:39.2"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs to start crop advisory phone facility on mobile?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-11T18:22:50.187"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for  Bhopal   district of madhya pradesh?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-12T07:09:45.31"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","farmer want to know about contact no of krishi vigyan kendra bhopal ","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-12T13:32:17.503"
"NA","AGRICULTURE","Others","Others","Weather","farmer want o know about of weather locality in bhopal dist ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-12T16:31:00.577"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about how to know  subcidy in  custom hiring ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-13T09:46:46.37"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Farmer needs information regarding varieties of paddy basmati rice?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-13T10:04:27.4"
"NA","AGRICULTURE","Others","Others","Organic Farming","farmer want to know imformation about address of MP state organic farming organisation?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-13T15:13:20.57"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for bhopal  dist. Of state madhya pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-13T16:17:14.823"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Berasia block , Bhopal dist. of state madhya pradesh?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-13T20:43:19.217"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for phanda block bhopal dist. Of state madhya pradesh ","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-14T09:30:03.643"
"NA","AGRICULTURE","Others","Others","Soil Testing","Farmer needs information regarding where we doing soil testing in our district?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-14T09:33:50.033"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Farmer wants to know information about variety of paddy crop ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-14T10:43:47.54"
"NA","AGRICULTURE","Others","Others","Soil Health Card","   Farmer want to know information about  soil test  ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-14T11:00:35.073"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","farmer want to know information about How to control aphid in bhindi crop?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-14T18:14:15.547"
"NA","HORTICULTURE","Condiments and Spices","Coriander","Nutrient Management","farmer needs information regarding application of urea on coriander crop ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-14T18:43:29.083"
"NA","HORTICULTURE","Vegetables","Bitter Gourd","	Plant Protection	","farmer want to know information about How to control aphid in bitter gourd crop?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-14T20:26:06.557"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding kisan suvidha app?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T07:14:00.82"
"NA","HORTICULTURE","Fruits","Pomegranate","	Plant Protection	","Farmer wants to know how to control flower and fruit drop in  pomegranate crop?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T09:47:23.683"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of Berasia at Bhopal  district in Madhya Pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T11:40:18.773"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of Berasia at Bhopal district in Madhya Pradesh?

","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T12:52:55.947"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","
Farmer want to know information about varieties of SOYBEAN?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T12:53:34.387"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to information about Contact number of Bhopal krishi vigyan kendra?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-15T13:23:15.8"
"NA","AGRICULTURE","Others","Others","Weather","WEATHER INFORMATION 
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T13:37:33.607"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather of Bhopal district of state madhya pradesh?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-15T14:41:05.797"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather FORECAST IN BHOPAL?	","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-15T20:04:06.517"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about jai kisan fasal rin mafi yojna ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-16T12:01:13.873"
"NA","AGRICULTURE","Fodder Crops","fodder sorghum","Cultural Practices","Farmer regarding information for Silage crops ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T13:38:53.173"
"NA","HORTICULTURE","Vegetables","Amaranthus/Grain Amaranthus","Nursery Management","farmer want to know about of variety in moringa crop ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T14:59:56.29"
"NA","AGRICULTURE","Others","Others","Sowing Time and Weather","farmer want to know information about sowing of crop in dry land area ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-16T15:21:29.84"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","Farmer needs information regarding varieties of Soybean?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T16:58:13.337"
"NA","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","	Plant Protection	","Farmer needs information regarding how to control sucking pest in green gram crop?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T17:02:10.583"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about in solar energy subsidy  ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T17:12:11.75"
"NA","AGRICULTURE","Others","Others","Government Schemes","how to know  subsidy in  custom high wring  ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-16T17:41:27.66"
"NA","AGRICULTURE","Others","Others","Market Information","Farmer wants know  information  about registration date of onion crop?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-16T18:07:23.22"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Farmer want to know information about fertilizer requirement in Sugarcane crop ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-17T07:42:05.26"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to information regarding kisan call center related job?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-17T10:58:49.487"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Farmer needs information regarding varieties of paddy basmati rice?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-17T11:34:39"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Farmer wants to know about verities of paddy crop?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-17T11:38:29.743"
"NA","HORTICULTURE","Fruits","Pomegranate","Cultural Practices","Farmer wants to know information about how to control flower drop in pomegranate plant?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-17T16:07:18.463"
"NA","AGRICULTURE","Others","Others","Organic Farming","farmer wants to know information about kvk training ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-17T17:56:12.123"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know imformation about polyhouse establishment?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-17T18:35:51.197"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Market Information","farmer want to know imformation about mandi price of soyabean in sehore mandi?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-18T15:41:54.197"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","farmer want to know information about varitiese of rice crop ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-18T16:34:15.35"
"NA","AGRICULTURE","Millets","Maize (Makka)","Varieties","Farmer needs information regarding varieties of maize crop?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-18T19:04:28.94"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about agriculture scheme?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-18T19:23:00.92"
"NA","AGRICULTURE","Others","Others","Market Information","Farmer  wants to know information about market information of Wheat and Soyabean ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-18T19:50:39.263"
"NA","HORTICULTURE","Vegetables","Cauliflower","Cultural Practices","	Farmer want to know improve varieties of cauliflower   ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-19T08:37:37.853"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of state madhya pradesh?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-19T14:39:59.993"
"NA","HORTICULTURE","Vegetables","Chillies","Vegetative Propagation and Tissue Culture","Farmer want toknow infermation about varieties of chillie?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-19T18:30:29.303"
"NA","HORTICULTURE","Fruits","Orange","Cultural Practices","farmer want to know information about proper flowering initiation and fruit setting orange fruit ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-19T18:40:48.867"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about contact number of Bhavantar Bhugtan Scheme?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-20T11:44:20.28"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Farmer need information regarding control measures of fungal attack (Wilt) in Bhindi crop?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-20T14:53:14.827"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer needs information regarding govt. schemes of horticulture related to poly house?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-20T18:55:50.747"
"NA","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Seeds","Farmer need information regarding seed treatment of soybean crop.","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-20T19:37:46.6"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","Farmer wants to know information about varieties of SOYBEAN crop?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-20T20:37:09.07"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information about  weather  for berasia  Block bhopal District of state Madhya Pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T10:08:16.837"
"NA","HORTICULTURE","Vegetables","Cucumber","	Plant Protection	","Farmer wants to know how to control flower drop in  cucumber crop?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T10:31:10.197"
"NA","HORTICULTURE","Vegetables","Cucumber","Cultural Practices","Farmer wants to know information about control of  flower and fruit drop in Cucumber crop?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T10:44:10.173"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about wheat crop  marketing of last date ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T11:54:10.847"
"NA","AGRICULTURE","Millets","Maize (Makka)","Varieties","Farmer wants to know about varieties of maize crop?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T13:21:46.48"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER WANT TO KNOWN LIST OF VEGETABLE CROPS COMPONIES ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T18:54:47.103"
"NA","HORTICULTURE","Vegetables","Cowpea (Vegetable)","	Plant Protection	","Farmer wants to know information about seed treatment of cowpea?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T19:36:02.07"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","farmer want to know information about varieties of Soybean ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T21:50:01.003"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","farmer want to know information about varieties of Soybean ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-21T21:55:24.27"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about Bhavantar Yojana?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T08:20:22.52"
"NA","HORTICULTURE","Vegetables","Ribbed Gourd (Kali Tori)","	Plant Protection	","Farmer wants to know how to control Aphids and Thrips in Ribbedgourd Crop  ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T10:30:56.207"
"NA","HORTICULTURE","Vegetables","Cucumber","Seeds and Planting Material","Farmer  wants  to know information about varieties of  cucumber?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T10:56:27.177"
"NA","HORTICULTURE","Vegetables","Cucumber","Seeds and Planting Material","farmer want to know information about varieties of  cucumber?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T11:06:57.877"
"NA","HORTICULTURE","Vegetables","Brinjal","Seeds and Planting Material","farmer want to know information about Varieties of brinjal crop?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T11:07:37.66"
"NA","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","	Plant Protection	","Farmer wants to know how to control Aphids and Thrips in Greengram  Crop  ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-22T12:31:20.47"
"NA","AGRICULTURE","Others","Others","Government Schemes","FARMER ASKING ABOUT KISAN CREDIT CARD ?
","NA","MADHYA PRADESH","BHOPAL","0   ","2019-05-22T12:58:07.093"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for dist. of state madhya pradesh ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-22T13:10:53.44"
"NA","HORTICULTURE","Fruits","Mango","Seeds and Planting Material","farmer wants to  information about government nursery institute  in bhopal district for mango planting ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-22T17:49:53.623"
"NA","HORTICULTURE","Fruits","Mango","Seeds and Planting Material","farmer want to know information about varieties of  mango ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-22T18:01:25.337"
"NA","HORTICULTURE","Vegetables","Brinjal","Nutrient Management","Farmer want to know that informatio about nutrient management in Brinjal crop?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-23T06:34:01.96"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","?	Farmer  wants  to know information about seed treatment of soybean ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-23T20:34:29.747"
"NA","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather forecast of berasia block in bhopal district of state Madhya Pradesh?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-23T21:10:22.663"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about to convert your land in arable land ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-23T21:31:42.83"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Fertilizer Use and Availability","Farmer want to know information about Fertilizer dose in Soybean crop?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-24T07:34:31.887"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of bhopal dist. Of state madhya pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-24T11:04:50.1"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer wants to know information about machinary registration ? 
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-24T12:23:00.107"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for berasia block of bhopal dist. Of state madhya pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-24T13:25:36.337"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer information about Agriculture government schemes of bhavantar yojna ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-24T14:04:46.72"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer want to know information about Bhavantar schem ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-24T14:24:51.81"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want about jai kisan ren mafi yojna ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-24T14:50:31.897"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about agriculture scheme mp online site?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-24T15:04:47.91"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer need information regarding irrigation facilities related with state government scheme for onion warehousing ?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-24T17:53:25.753"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about of registration of advisory service?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-25T10:29:48.507"
"NA","HORTICULTURE","Vegetables","Tomato","Vegetative Propagation and Tissue Culture","Farmer want to know improve varieties of tomato  ?","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-25T12:22:28.613"
"NA","HORTICULTURE","Fruits","Pomegranate","Nutrient Management","Farmer needs to information regarding nutrient management in  pomegrante plant ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-25T12:23:32.467"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Seeds","farmer want to know information about seed buying from seed corporation ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-25T14:57:42.143"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","Farmer wants to know information about varieties of SOYBEAN crop?
","NA","MADHYA PRADESH","BHOPAL","PHANDA","2019-05-25T20:58:18.677"
"NA","AGRICULTURE","Others","Others","Weather","Farmer needs information regarding weather for Berasia Block of state madhya pradesh?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T11:19:33.15"
"NA","AGRICULTURE","Oilseeds","Soybean (bhat)","Varieties","Farmer want to know information about mandi rate of  Soybean crop in Berasia market ? 
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T12:02:49.193"
"NA","AGRICULTURE","Others","0","Market Information","Farmer want to know information about mandi rate of  Mustard crop in Berasia market ? 
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T12:04:24.603"
"NA","AGRICULTURE","Others","Others","Government Schemes","Farmer wants to know information about agriculture scheme mp online site ?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T13:48:35.077"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Farmer wants to know about variety of rice?
","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T13:59:29.55"
"NA","AGRICULTURE","Others","Others","Government Schemes","farmer want to know imformation about subsidy on tractor under e krishi yantra?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T14:09:28.05"
"NA","AGRICULTURE","Others","Others","Government Schemes","IRRELEVANT CALL ","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T15:46:41.43"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","	Plant Protection	","farmer want to know about how to control of suking pest  in bottle gourd crop ?","NA","MADHYA PRADESH","BHOPAL","BERASIA","2019-05-26T17:33:17.473"
