"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","weathar info of allahabad..?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-01T14:28:13.353"
"NA","AGRICULTURE","Others","Others","Weather","Please give me weather informetion in Jhunsi ?","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-01T14:37:29.813"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Seeds","seed treatment in sugarcane ? ","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-01T14:42:06.45"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather information District of Allahabad .......?             
","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-01T15:25:31.927"
"NA","HORTICULTURE","Fruits","Guava","	Plant Protection	","Incomplete cal
","NA","UTTAR PRADESH","ALLAHABAD","CHAKA","2019-04-01T15:27:32.83"
"NA","AGRICULTURE","Others","Others","Weather","Tell me about weather information in district Allahabad Soraon?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-01T15:36:32.267"
"NA","AGRICULTURE","Others","Others","Government Schemes","gehun ka samarthan mulya keya hai ?","NA","UTTAR PRADESH","ALLAHABAD","SAIDABAD","2019-04-01T15:41:14.863"
"NA","AGRICULTURE","Others","Others","Weather","
Information about weather condition at .handia.. block district .allahabad.. ?","NA","UTTAR PRADESH","ALLAHABAD","HANDIA","2019-04-01T15:52:32.067"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information of District-Allahabad in Block-Manda.....?","NA","UTTAR PRADESH","ALLAHABAD","MANDA","2019-04-01T15:54:57.133"
"NA","AGRICULTURE","Others","Others","Weather","Weather information in Allahabad   Soraon.........?

","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-01T16:50:44.383"
"NA","AGRICULTURE","Others","0","Weather","Weather information of Prayagraj...?","NA","UTTAR PRADESH","ALLAHABAD","SHANKARGARH","2019-04-01T17:30:13.597"
"NA","AGRICULTURE","Others","Others","Weather","Weather information   Allahabad   ? 
","NA","UTTAR PRADESH","ALLAHABAD","BAHRIA","2019-04-01T17:34:32.747"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather information of district Allahabad....?
","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-01T17:53:23.647"
"NA","AGRICULTURE","Others","Others","Cultural Practices","sowing information in april month.........................?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-01T18:36:20.593"
"NA","HORTICULTURE","Condiments and Spices","Coriander","Agriculture Mechanization","Can you cultivate coriander?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-01T18:38:02.85"
"NA","HORTICULTURE","Fruits","Bail","Cultural Practices","fruit doping cantrol of bail ?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-01T19:33:19.523"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Aam ke baur me gucche  jaisee pattiyaan ban rahee hai. ........?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-01T19:55:50.61"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Cultural Practices","bhindi ki fasal vikas nhi kar rah hai ","NA","UTTAR PRADESH","ALLAHABAD","SHANKARGARH","2019-04-01T20:57:27.893"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information In Allahabad District ....?
","NA","UTTAR PRADESH","ALLAHABAD","BAHRIA","2019-04-01T21:14:00.76"
"NA","AGRICULTURE","Fodder Crops","fodder sorghum","Cultural Practices","Hare chare me pahli sichai kab hogi........?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-01T21:24:27.66"
"NA","HORTICULTURE","Vegetables","Watermelon","	Plant Protection	","insect problem of watermelon
","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-02T07:57:11.83"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","Depth information in Sugarcane crop....?","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-02T09:31:08.637"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","Information about rats control in wheat crop?","NA","UTTAR PRADESH","ALLAHABAD","MANDA","2019-04-02T09:36:05.477"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information for amount pradhan mantri samman nidhi yojna….? ","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-02T09:57:05.44"
"NA","HORTICULTURE","Vegetables","Onion","Nutrient Management","Nutrient management in onion....?","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-02T09:59:16.123"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information for pradhan mantri samman nidhi yojna….? 
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-02T10:00:08.337"
"NA","HORTICULTURE","Vegetables","Onion","Nutrient Management"," Micro nutrient ka prayog pyaj ke phasal me kar sakte hai ?","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-02T10:34:24.593"
"NA","AGRICULTURE","Others","Others","Agriculture Mechanization","Give information about agriculture machinery ?","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-02T10:51:20.663"
"NA","HORTICULTURE","Vegetables","Cabbage","	Plant Protection	","insect problem in cabbage crops....?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-02T11:00:04.203"
"NA","HORTICULTURE","Vegetables","Cauliflower","	Plant Protection	","Information for plant protection of cauliflower crop..?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-02T11:01:11.223"
"NA","HORTICULTURE","Condiments and Spices","Turmeric","Post Harvest Management (Cleaning, Grading, Packaging, Food Processing, Cool Chain etc.)","Information about post harvest processing in Turmeric ?
","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-02T11:05:34.227"
"NA","AGRICULTURE","Others","0","0"," ","NA","UTTAR PRADESH","ALLAHABAD","MEJA","2019-04-02T11:11:23.123"
"NA","AGRICULTURE","Others","Others","Government Schemes","Incomplete call","NA","UTTAR PRADESH","ALLAHABAD","MEJA","2019-04-02T11:13:36.957"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Mango molformansis disease problem in Mango plant.....?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-02T11:31:25.523"
"NA","AGRICULTURE","Others","Others","Government Schemes","Paddy Thresher par subsidy ki Jankari..?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-02T14:21:06.643"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Fungash cantrol in Mango .....?","NA","UTTAR PRADESH","ALLAHABAD","SAIDABAD","2019-04-02T15:16:31.223"
"NA","AGRICULTURE","0","0","Weather","Weather information of Soraon, Allahabad...?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-02T16:21:11.633"
"NA","HORTICULTURE","Fruits","Aonla","	Plant Protection	","Nutrient management information of Aonla.....?","NA","UTTAR PRADESH","ALLAHABAD","SAIDABAD","2019-04-02T17:05:16.143"
"NA","HORTICULTURE","Vegetables","Pumpkin","Nutrient Management","Nutrient management in Pumpkin...?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-02T17:16:22.66"
"NA","HORTICULTURE","Flowers","Marigold","Agriculture Mechanization","Plant protection in marigold crop…?
","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-02T18:09:51.66"
"NA","AGRICULTURE","Others","Others","Government Schemes","Want to know about kisan registration.....?","NA","UTTAR PRADESH","ALLAHABAD","BAHRIA","2019-04-03T08:00:43.99"
"NA","AGRICULTURE","Cereals","Wheat","Cultural Practices","How to collect the husk when coming to cut wheat from the combine  ?","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-03T08:44:35.957"
"NA","AGRICULTURE","Pulses","Black Gram (urd bean)","Varieties","varities in urd crop ","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-03T09:12:02.493"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","Spacing in sugarcane crop....?","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-03T11:07:40.42"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Plant protection in Mango....?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-03T11:13:07.09"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","PLZ TELL ME UP SATE INFORMATION ?","NA","UTTAR PRADESH","ALLAHABAD","0   ","2019-04-03T11:13:21.347"
"NA","HORTICULTURE","Vegetables","Cucumber","Cultural Practices","Information of Vegetable production ?","NA","UTTAR PRADESH","ALLAHABAD","SHANKARGARH","2019-04-03T11:54:03.397"
"NA","HORTICULTURE","Fruits","Aonla","	Plant Protection	","Flower drop problem in Aonla....?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T11:54:42.71"
"NA","AGRICULTURE","Others","Others","Soil Testing","Soil testing information? ","NA","UTTAR PRADESH","ALLAHABAD","MEJA","2019-04-03T12:44:44.32"
"NA","AGRICULTURE","Others","Others","Weather","blank","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T13:15:36.263"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about the Prime Minister's Kisan Award Fund Scheme ?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T13:18:19.52"
"NA","AGRICULTURE","Others","Others","Agriculture Mechanization","Agriculture Mechanization ?","NA","UTTAR PRADESH","ALLAHABAD","MEJA","2019-04-03T13:39:37.483"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about in Kisan samman nidhi yojna..?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T13:43:06.027"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about in Kisan samman nidhi yojna..?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T13:44:32.593"
"NA","AGRICULTURE","Others","Others","Government Schemes","PM Kisan samman nidhi yojana ka labh abhi nhi mila ?
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T13:48:53.397"
"NA","AGRICULTURE","Others","0","0","Call disconnect ","NA","UTTAR PRADESH","ALLAHABAD","0   ","2019-04-03T13:51:27.98"
"NA","AGRICULTURE","Others","Others","Government Schemes","Pradhan mantri kisan samman nidhi yojana contact number- ?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T14:56:55.913"
"NA","AGRICULTURE","Pulses","Black Gram (urd bean)","Fertilizer Use and Availability","information for sowint time for   black gram ( urd bean)?","NA","UTTAR PRADESH","ALLAHABAD","CHAKA","2019-04-03T15:19:32.83"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about pradhan mantri kisan samman nidhi yojana.…..?
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T16:14:32.343"
"NA","AGRICULTURE","Others","Others","Soil Health Card","Information about Soil testing ?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-03T16:16:06.787"
"NA","AGRICULTURE","Green Manure","Dhaincha","	Field Preparation	","information for green manuere  ?","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-03T16:22:04.157"
"NA","AGRICULTURE","Oilseeds","Sunflower (suryamukhi)","Seeds","Seed rate in sunflower crop ...?","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-03T16:55:10.853"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about pradhan mantri kisan samman nidhi yojana.…..?
","NA","UTTAR PRADESH","ALLAHABAD","KAURIHAR","2019-04-03T16:59:36.197"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about Pradhan mantri samman nidhi yojana.........?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T17:10:42.137"
"NA","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Market Information","market information  in cow Animal.........?","NA","UTTAR PRADESH","ALLAHABAD","SHANKARGARH","2019-04-03T17:21:26.157"
"NA","AGRICULTURE","Others","Others","Government Schemes"," information kisan samman nidhi yojana?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T17:24:38.85"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Tulsi","Seeds and Planting Material","Tulsi ka bij kaha milega ...?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-03T17:35:21.17"
"NA","AGRICULTURE","Others","Others","Government Schemes","PM Kisan sammaan nidhi yojana?","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T17:41:33.75"
"NA","AGRICULTURE","Others","Others","Government Schemes","Please tell me about pradha mantri kisan samman nidhi yojna…?
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-03T17:46:24.63"
"NA","AGRICULTURE","Others","Others","Government Schemes","GOVERNMENT SCHEME.....?","NA","UTTAR PRADESH","ALLAHABAD","KAURIHAR","2019-04-03T18:05:07.36"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Stem Borer in Wheat....?","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-03T18:09:14.637"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of sirsa , prayagraj ?","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-03T18:19:51.123"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Plant protection in Onion crop...?","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-03T18:38:21.047"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather information of district Allahabad.....?
","NA","UTTAR PRADESH","ALLAHABAD","PRATAPPUR","2019-04-03T19:08:06.463"
"NA","AGRICULTURE","Others","Others","Agriculture Mechanization","Asking about Farm Machinery Information...?","NA","UTTAR PRADESH","ALLAHABAD","KAURIHAR","2019-04-03T19:49:11.727"
"NA","AGRICULTURE","Others","Others","Government Schemes","ONLINE LICENCING ki jankari...?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-03T20:01:37.54"
"NA","HORTICULTURE","Vegetables","Pumpkin","	Plant Protection	","Control for fruit borer in Pumpkin ...?","NA","UTTAR PRADESH","ALLAHABAD","KAURIHAR","2019-04-03T21:11:14.33"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather information in Allahabad ?
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-04T07:24:02.41"
"NA","AGRICULTURE","Others","Others","Government Schemes","The money of the Prime Minister Kisan Samman Nidhi Yojna  has not come into our account
","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-04T08:15:14.037"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Cultural Practices","irrigation  information  in sugarcane  crops ","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-04T08:17:17.837"
"NA","HORTICULTURE","Vegetables","Radish","	Plant Protection	","Plant protection in Radish....?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-04T08:40:31.197"
"NA","AGRICULTURE","Others","Others","Government Schemes","Pradhan Mantree kisan samman nidhi yojana ki janakari de ....?
","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-04T08:55:02.937"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of Handia, Allahabad....?","NA","UTTAR PRADESH","ALLAHABAD","HANDIA","2019-04-04T09:14:35.413"
"NA","HORTICULTURE","Vegetables","Ridge Gourd","	Plant Protection	","Information about insect control in  Ridge climbers ...?
","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-04T09:44:40.587"
"NA","HORTICULTURE","Vegetables","Watermelon","	Plant Protection	","Provide information about pest management and disease management in watermelon  crops ?
","NA","UTTAR PRADESH","ALLAHABAD","MAUAIMA","2019-04-04T10:57:10.787"
"NA","AGRICULTURE","Others","Others","Weather","Weather information in Allahabad ?","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-04T11:08:19.41"
"NA","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","Control of flower drop in chilli crop...?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-04T11:32:29.35"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Tulsi","Cultural Practices","Information of Tulsi seed ?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-04T12:15:24.547"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather report for  Allahabad
","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-04T12:19:53.54"
"NA","HORTICULTURE","Fruits","Ber","	Plant Protection	","Fungus control in the ber......?","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-04T13:09:56.703"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Information about insect control in tomato crop...?
","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-04T13:22:09.877"
"NA","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","	Plant Protection	","Insect problem in Green gram crop?","NA","UTTAR PRADESH","ALLAHABAD","MAUAIMA","2019-04-04T13:23:12.84"
"NA","HORTICULTURE","Fruits","Mango","Cultural Practices","Gamosis control in mango information  ?
","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-04T13:24:22.04"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Thrips control in tomato crop?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-04T13:29:10.147"
"NA","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Plant protection in onion crop…?
","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-04T14:46:02.583"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Kya kitnashi ko NPK ke sath milaakr spray kar sakte hai....?","NA","UTTAR PRADESH","ALLAHABAD","KAUDHIYARA","2019-04-04T15:00:05.587"
"NA","HORTICULTURE","Vegetables","Spinach (Palak)","	Plant Protection	","Insect Problem In Spinach ...?","NA","UTTAR PRADESH","ALLAHABAD","PRATAPPUR","2019-04-04T16:37:52.823"
"NA","HORTICULTURE","Flowers","Marigold","	Plant Protection	","Leaf Curling In Marigold Plant ","NA","UTTAR PRADESH","ALLAHABAD","CHAKA","2019-04-04T16:58:13.85"
"NA","HORTICULTURE","Flowers","Marigold","	Plant Protection	","Spider control in marigold crop ?","NA","UTTAR PRADESH","ALLAHABAD","CHAKA","2019-04-04T17:11:50.267"
"NA","HORTICULTURE","Fruits","Bail","	Plant Protection	","insect problem in bail plant...?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-04T17:13:01.78"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Gamosis disease information ..?","NA","UTTAR PRADESH","ALLAHABAD","MAUAIMA","2019-04-04T17:23:00.31"
"NA","HORTICULTURE","Vegetables","Pumpkin","Nutrient Management","Disconnect incomplete call","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-04T17:41:41.43"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","	Plant Protection	","Insect control in pumpkin crop ?","NA","UTTAR PRADESH","ALLAHABAD","URUWAN","2019-04-04T17:45:05.653"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN BOTTLE GOURD ?
","NA","UTTAR PRADESH","ALLAHABAD","BAHRIA","2019-04-04T18:22:03.107"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	"," Insect control tomato crop ?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-04T19:00:33.617"
"NA","AGRICULTURE","Others","Others","Government Schemes","Asking about Pradhanmantri Kisan Samman Nidhi Schemes…?","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-04T20:25:51.563"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Mentha","Nutrient Management","Yellowing problem in Mint crop..?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-04T21:03:02.543"
"NA","HORTICULTURE","Vegetables","Bottle Gourd ","Cultural Practices","Lauki ka fasal vikash nhi kar rha hai ?","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-04T21:53:59.937"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Plant protection measure for tomato crop...?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-05T07:36:59.607"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about wheat harvesting machine cost ?","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-05T07:52:52.213"
"NA","AGRICULTURE","Others","Others","Government Schemes","Kisan pangikaran ki jankari .....?

","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-05T08:15:07.963"
"NA","AGRICULTURE","Others","Others","Weather","blank","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-05T08:27:35.35"
"NA","AGRICULTURE","Others","Others","Weather","Information about weather in District -   Allahabad  
        , block-  Karchhana      …………...?
","NA","UTTAR PRADESH","ALLAHABAD","CHAKA","2019-04-05T08:32:15.407"
"NA","HORTICULTURE","Fruits","Pomegranate","	Plant Protection	","Insect control in Pomegranate plant?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-05T10:05:39.36"
"NA","HORTICULTURE","Fruits","Mango","Cultural Practices","Fruit drop problem in Mango tree?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-05T10:07:05.097"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Insect control in Tomato....?","NA","UTTAR PRADESH","ALLAHABAD","SORAON","2019-04-05T10:31:54.477"
"NA","HORTICULTURE","Fruits","Mango","Water Management, Micro Irrigation","Water managment in Mango crop ?","NA","UTTAR PRADESH","ALLAHABAD","KARCHHANA","2019-04-05T11:53:23.82"
"NA","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Information for plant protection of tomato crop ...? ","NA","UTTAR PRADESH","ALLAHABAD","KAURIHAR","2019-04-05T12:35:33.493"
"NA","AGRICULTURE","Others","Others","Weather","blank call","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-05T13:32:57.12"
"NA","AGRICULTURE","Cereals","Wheat","Market Information","Genhu vikri hetu jankari..?
","NA","UTTAR PRADESH","ALLAHABAD","JASRA","2019-04-05T14:27:13.14"
"NA","AGRICULTURE","Oilseeds","Sunflower (suryamukhi)","Sowing Time and Weather","Information about Sunflower Sowing Time ...?","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-05T16:05:48.48"
"NA","AGRICULTURE","Pulses","Black Gram (urd bean)","Varieties","Asking about varietiy of Black Gram.........?","NA","UTTAR PRADESH","ALLAHABAD","BAHADURPUR","2019-04-05T16:13:49.28"
"NA","AGRICULTURE","Others","Others","Weather","Allahabad Zile me Handia Khetra ki mausum ki jankari chahiye………..?","NA","UTTAR PRADESH","ALLAHABAD","DHANUPUR","2019-04-05T16:39:31.233"
"NA","HORTICULTURE","Fruits","Citrus","	Plant Protection	","Flower Dropping in Citrus fruit plant...?","NA","UTTAR PRADESH","ALLAHABAD","PRATAPPUR","2019-04-05T18:11:57.843"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","AAM KA PAUDHA SOOKH RAHA HAI ?","NA","UTTAR PRADESH","ALLAHABAD","MANDA","2019-04-05T18:20:25.16"
"NA","HORTICULTURE","Vegetables","Watermelon","	Plant Protection	","Information about Fungus control in Watermelon crop ....?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-05T18:30:03.723"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of Prayagraj....?","NA","UTTAR PRADESH","ALLAHABAD","MANDA","2019-04-05T18:58:53.19"
"NA","AGRICULTURE","Others","Others","Weather","Please tell me weather information in Allahabad...?","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-05T19:04:11.68"
"NA","AGRICULTURE","Others","Others","Weather","weathar info of allahabad.?","NA","UTTAR PRADESH","ALLAHABAD","PHULPUR","2019-04-05T19:07:47.777"
"NA","AGRICULTURE","Others","Others","Weather","Farmer brothers are asking information about the weather in their district  Allahabad ?
","NA","UTTAR PRADESH","ALLAHABAD","HOLAGARH","2019-04-05T19:28:08.55"
"NA","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","Little Leaf of Brinjal control information....?","NA","UTTAR PRADESH","ALLAHABAD","KORAON","2019-04-05T19:50:59.633"
"NA","HORTICULTURE","Vegetables","Pumpkin","	Plant Protection	","Beetles control in Pumpkin...?","NA","UTTAR PRADESH","ALLAHABAD","SHANKARGARH","2019-04-05T20:09:54.75"
