"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","HORTICULTURE","Fruits","Bail","	Plant Protection	","insect problem in bail plant...?","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-02T18:30:05.5"
"NA","HORTICULTURE","Fruits","Bail","	Plant Protection	","Early shoot borer in sugarcane crop...?","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-02T18:32:10.283"
"NA","AGRICULTURE","Cereals","Wheat","Government Schemes","Whatsapp Number of Agriculture Department...?
","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-02T18:33:44.227"
"NA","AGRICULTURE","Others","Others","Cultural Practices","Information of sticker with weedicide...?","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-02T18:35:51.23"
"NA","AGRICULTURE","Others","Others","Weather","About weather information of hastinapur in meerut  ..?		","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-02T19:07:17.15"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of district Meerut...?
","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-02T19:25:16.803"
"NA","AGRICULTURE","Others","Others","Weather","disconnected","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-02T19:37:16.597"
"NA","AGRICULTURE","Others","Others","Market Information","Meerut mandi Mustard parice","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-02T19:58:58.977"
"NA","AGRICULTURE","Others","Others","Weather"," Please Give Me Weather Information In Meerut At Mawana...?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-02T20:02:11.7"
"NA","AGRICULTURE","Others","Others","Weather","wheat Price for meerut and Muzzafarnagar mandi...?","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-02T20:08:58.833"
"NA","AGRICULTURE","Others","Others","Weather","Information about weather in Hastinapur, Meerut ?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-02T20:14:08.23"
"NA","AGRICULTURE","Others","Others","Weather"," Please tell me weather information in district Meerut….?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-02T20:16:36.277"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information In Merrut District ....?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-02T20:18:34.683"
"NA","AGRICULTURE","Others","Others","Weather","Tell me about weather information in district Meerut?","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-02T20:46:39.47"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","Mango hopper problem?","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-02T21:21:15.18"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Field Preparation	","Soil treatment information?
","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-02T21:22:21.2"
"NA","AGRICULTURE","Others","0","	Field Preparation	","Waste Decomposer information?","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-02T21:25:28.76"
"NA","AGRICULTURE","Others","Others","Weather","weather information of district  -meerut.........?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-02T21:35:23.3"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather information in meerut 

","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-03T08:15:20.797"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Insect control in sugarcane.....?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T08:44:05.41"
"NA","AGRICULTURE","Others","Others","Weather","Call is disconnected itself….","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T08:48:18.07"
"NA","AGRICULTURE","Others","Others","Weather","Give me about weather information in Meerut ......?
","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T08:50:03.183"
"NA","AGRICULTURE","Others","Others","Weather","Provide information about the Prime Minister's Honor fund scheme      ?","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-03T08:58:24.633"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of Meerut district......?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-03T09:34:40.123"
"NA","AGRICULTURE","Others","Others","Weather","Tell me about weather information in district Meerut Sardhana?
","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-03T09:36:46.283"
"NA","AGRICULTURE","Others","Others","Weather","Disconnected call
","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-03T09:38:21.523"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Nutrient Management","Iron Deficiency Symptoms  in Sugarcane Crop?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-03T09:39:54"
"NA","HORTICULTURE","Vegetables","lobia ","	Plant Protection	","Provide information about pest management and disease management in lobia crops ?
","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-03T09:40:18.96"
"NA","HORTICULTURE","Vegetables","0","0","Disconnected call","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-03T09:41:35.777"
"NA","HORTICULTURE","Vegetables","Ribbed Gourd (Kali Tori)","	Plant Protection	","plant protection in ribbed gourd...........?","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-03T09:48:12.66"
"NA","AGRICULTURE","Others","Others","Weather","Asking about weather report for meerut
","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T10:35:11.28"
"NA","AGRICULTURE","Others","Others","Weather","Please tell me about weather information in district- meerut...?","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-03T11:07:05.343"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information of Kharkhoda District Meerut ?
","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-03T11:08:27.917"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information District Meerut....?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-03T11:52:17.46"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of Meerut district......?
","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T13:19:36.573"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","Weed management in Sugarcane crop .....?

","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T13:22:53.977"
"NA","AGRICULTURE","Others","Others","Weather","Please give me weather information for district meerut   ?
","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-03T13:28:04.03"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Nutrient Management","Information about nutrients management in Sugarcane crop
","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T13:42:33.46"
"NA","AGRICULTURE","Others","Others","Weather","Pm samman nidhi yojna ka labh nhi mila","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T13:43:40.18"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Amount of fertilizer in sugarcane crop ?
","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T13:45:18.9"
"NA","AGRICULTURE","Others","Others","Government Schemes","Please give me information about pradhan mantri kisan samman nidhi yojna….? ","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T13:49:25.57"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","shoot borer in sugarcane crop
","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-03T13:54:49.727"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Early shoot borer in Sugarcane crop?","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-03T13:55:39.27"
"NA","AGRICULTURE","Others","Others","Government Schemes","Pradhan Mantri Kisan Samman Nidhi Yojana ke bare me jankari ?
","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T13:59:03.883"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Fertilizer management in sugarcane crop..?
","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-03T15:25:28.91"
"NA","AGRICULTURE","Others","0","Weather","Information about Weather of Meerut District .....?
","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-03T15:27:54.163"
"NA","AGRICULTURE","Others","Others","Cultural Practices","Sagwan nursery ?","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-03T15:58:18.85"
"NA","AGRICULTURE","Others","Others","Weather","Meerut Zile me  Sardhana Shetra ki Mausum ki Jankari Chahiye……..?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T16:45:23.95"
"NA","AGRICULTURE","Others","Others","Weather","Information about Weather of Meerut District .....?
","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T16:49:29.883"
"NA","AGRICULTURE","Others","Others","Weather","Weather information Meerut   ? 
","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-03T17:14:28.61"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Water Management	","Mung's plant is drying up..?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-03T17:15:01.65"
"NA","AGRICULTURE","Others","Others","Weather","About weather information of jani in meerut  ..?		","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-03T17:15:19.667"
"NA","AGRICULTURE","Others","Others","Weather","About weather information of jani in meerut  ..?		","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-03T17:15:45.173"
"NA","AGRICULTURE","Others","Others","Weather","Weather Information In Meerut District ....?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-03T17:29:28.783"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Early shoot borer in sugarcane crop..?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-03T18:10:13.41"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Early shoot borer in sugarcane crop..?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-03T18:14:49.36"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Grassy shoot disease in Sugarcane crop..?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T18:21:04.293"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Nutrient Management","Nutrient management in Sugarcane crop..?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T18:25:44.787"
"NA","AGRICULTURE","Others","Others","Weather","Incomplete call","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T18:37:30.507"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Plant protection in Sugarcane crop...?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T19:00:12.743"
"NA","AGRICULTURE","Others","Others","Weather","Asking About Weather Information in Meerut..?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-03T19:02:00.837"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Ganne ki growth ke liye kiya kare  ?","NA","UTTAR PRADESH","MEERUT","ROHTA","2019-05-03T21:51:53.323"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Insect problem in Sugarcane.....?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-04T06:47:57.023"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Insect problem in Sugarcane.....?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-04T06:47:57.023"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Information about insect and fungus control in Sugarcane crop.......?
","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-04T07:38:08.29"
"NA","AGRICULTURE","Others","Others","Weather","information about weather district  Meerut ...?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-04T09:42:39.38"
"NA","AGRICULTURE","Others","Others","Government Schemes"," Information in Kisan credit card...?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-04T11:05:02.823"
"NA","AGRICULTURE","0","0","Weather","Weather information about district Meerut....?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-04T11:40:43.73"
"NA","HORTICULTURE","Vegetables","Radish","Seeds and Planting Material","Radish Vrieties  ?
","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-04T12:04:08.413"
"NA","HORTICULTURE","Vegetables","Radish","Seeds and Planting Material","Radish Seed Rate    ?","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-04T12:09:36.02"
"NA","HORTICULTURE","Vegetables","Radish","Fertilizer Use and Availability","Proper Amount Of fertilizer In Radish Crop    ?","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-04T12:13:36.917"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","	Plant Protection	","Jaivik insect control in okra  ?","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-04T13:35:21.25"
"NA","AGRICULTURE","Others","Others","Weather","Weather information of Meerut district .......?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-04T13:47:39.463"
"NA","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Varieties","Variety information of Pigeon Pea..?","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-04T13:51:02.64"
"NA","AGRICULTURE","Others","Others","Government Schemes","20 rupees per quintal demanded by purchasing centre?","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-04T13:53:44.85"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","Motha weed in  7 days Sugarcane crop .?","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-04T14:32:35.947"
"NA","AGRICULTURE","Others","Others","Government Schemes","How to Register for subsidy ?
","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-04T14:34:06.36"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Control of early stem borer in sugar cane crop...?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-04T15:15:03.01"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Borer control information of Sugarcane crop.......?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-04T15:49:26.443"
"NA","AGRICULTURE","Others","Others","Weather","Uthyan vibhag Contact number District Meerut......?","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-04T16:01:02.163"
"NA","AGRICULTURE","Others","Others","Weather","Okra variety information....?","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-04T16:04:59.38"
"NA","AGRICULTURE","Others","Others","Weather","Tomato variety information......?","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-04T16:08:13.413"
"NA","AGRICULTURE","Others","Others","Weather","Pradhanmantry kisan samman nidhi yojna information...?
","NA","UTTAR PRADESH","MEERUT","JANIKHURD","2019-05-04T16:28:39.71"
"NA","AGRICULTURE","Others","Others","Weather","disconnect call","NA","UTTAR PRADESH","MEERUT","HASTINAPUR","2019-05-04T19:03:28.393"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","Information about Weed Management in Sugarcane Crop ....?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-04T19:08:33.5"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Information about First Top Dressing in Sugarcane Crop ....?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-04T19:10:12.767"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Information about Insect control in Sugarcane crop ...?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-04T19:12:24.43"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Information about fertilizer & nutrient dose in Sugarcane crop ...?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-04T19:15:15.19"
"NA","AGRICULTURE","Others","0","Weather","Information about Weather of Meerut District.....?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-04T19:16:44.767"
"NA","HORTICULTURE","Vegetables","Bhindi(Okra/Ladysfinger)","Nutrient Management","Nutrient management in bhindi crop? ","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-05T08:16:22.977"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Nutrient Management","Information about increase to growth in sugarcane","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-05T08:27:10.073"
"NA","AGRICULTURE","Others","Others","Fertilizer Use and Availability","Fertilizer Dose in Sugarcane information  ?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-05T10:10:15.99"
"NA","AGRICULTURE","Others","Others","Fertilizer Use and Availability","Broad leaf weed control in sugarcane crops ?
","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-05T10:14:10.163"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Use of Sugarcane Fertilizer
","NA","UTTAR PRADESH","MEERUT","KHARKHODA","2019-05-05T11:34:18.557"
"NA","HORTICULTURE","Fruits","Papaya","	Plant Protection	","YELLOWING OF FRUIT AND ROTTING IN PAPAYA ","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-05T12:09:02.037"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Fertilizer use in Sugarcane....?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-05T15:54:25.32"
"NA","AGRICULTURE","Others","Others","Weather","disconnect call","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-05T16:22:11.417"
"NA","HORTICULTURE","Plantation Crops","Poplar","	Plant Protection	","Poplar plant protection information......?","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-05T17:05:24.913"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Control for Insect in Sugarcane Crop...?","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-05T17:08:44.503"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Plant Protection in sugarcane ...?","NA","UTTAR PRADESH","MEERUT","PARIKSHITGARH","2019-05-05T17:47:13.867"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Dose of waste decomposer on sugarcane crop ?","NA","UTTAR PRADESH","MEERUT","SARURPUR KHURD","2019-05-05T17:55:02.58"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","Weed control in sugarcane ?","NA","UTTAR PRADESH","MEERUT","MACHRA","2019-05-05T18:15:21.11"
"NA","AGRICULTURE","Cereals","0","0","INCOMPLETE CALL..?
","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-05T20:29:46.067"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	"," Sucking pest and Borer in Sugarcane ...?","NA","UTTAR PRADESH","MEERUT","DAURALA","2019-05-05T20:35:30.113"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","About information in Kala Namak Dhaan?","NA","UTTAR PRADESH","MEERUT","RAJPURA","2019-05-05T20:53:13.11"
"NA","AGRICULTURE","Others","Others","Government Schemes","Information about Prime Minister Kisan Samman Nidhi Yojana.............?","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-05T21:46:42.17"
"NA","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Plant protection in sugarcane crop.......................?
","NA","UTTAR PRADESH","MEERUT","MEERUT","2019-05-05T21:53:25.95"
"NA","AGRICULTURE","Others","Others","Weather","blank call","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-06T06:10:59.02"
"NA","AGRICULTURE","Cereals","Paddy (Dhan)","Varieties","Information about varirties of paddy?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-06T06:29:23.17"
"NA","HORTICULTURE","Medicinal and Aromatic Plants","Aloe Vera","Market Information","Information about mandi rate ?","NA","UTTAR PRADESH","MEERUT","SARDHANA","2019-05-06T06:31:52.633"
"NA","AGRICULTURE","Others","Others","Weather","Please give me weather information in district Meerut  ..? ","NA","UTTAR PRADESH","MEERUT","MAWANA KALAN","2019-05-06T08:25:26.18"
