Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn
NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,Information for Paddy Nursery...?,NA,UTTAR PRADESH,MEERUT,MEERUT,2019-05-27T11:56:26.587
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Weed Control in Sugarcane Crop ?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-27T13:08:47.65
NA,AGRICULTURE,Others,Others,Weather,"Please tell me about weather information of Meerut?
",NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-27T13:27:36.637
NA,ANIMAL HUSBANDRY,Animal,Pig,Dairy Production,Pashupaln vibhag ka toll free number ..?,NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-27T14:49:49.82
NA,AGRICULTURE,Others,0,Weather,Weather informtion in Meerut district ?,NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-27T16:00:08.997
NA,AGRICULTURE,Others,Others,Weather,Weather information  in meerut district ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-27T16:46:42.647
NA,AGRICULTURE,Others,Others,Weather,Please tell me the weather of Kharkhuda in Meerut district ?,NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-27T16:46:56.937
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Termite Problem in Sugarcane Crop.......? ,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-27T17:38:26.63
NA,HORTICULTURE,Vegetables,Bottle Gourd ,Cultural Practices,Nutrient management in bottle gourd crop ?,NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-27T17:51:39.51
NA,AGRICULTURE,Others,Others,Weather,Asking About Weather Information in Meerut..?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-27T18:17:05.863
NA,AGRICULTURE,Others,Others,Government Schemes,Toll free number of irrigation department- ?,NA,UTTAR PRADESH,MEERUT,MEERUT,2019-05-27T18:31:49.443
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Field Preparation	",information for red collar leaf in sugercane crop?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-27T19:33:55.733
NA,AGRICULTURE,Others,Others,Government Schemes,"Pradhan Mantri Kisan Sammaan Nidhi Yojana Scheme Information ? 
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-27T20:41:15.683
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Growth Regulat in Sugarcane crop...?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T06:11:57.59
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,"plant grouth in sugarcane crops.....?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T06:36:13.947
NA,AGRICULTURE,Others,Others,Government Schemes,bank ki jankari leni hai,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-28T07:05:53.443
NA,AGRICULTURE,Others,Others,Weather,"Information about weather condition at district Meerut ?
",NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-28T07:42:26.753
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management," Problem of less growth in Sugarcane
",NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-28T07:44:59.01
NA,AGRICULTURE,Others,Others,"	Plant Protection	", krishi  raksha rasayan    ki jankari leni hai ,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-28T08:25:54.073
NA,AGRICULTURE,Others,Others,Government Schemes,Information of Government Schemes...?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-28T08:30:00.667
NA,AGRICULTURE,Others,Others,Government Schemes,Information of Kisan Panjikaran ...?,NA,UTTAR PRADESH,MEERUT,MEERUT,2019-05-28T09:25:34.527
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Plant protection of sugarcane crop...?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-28T09:33:37.91
NA,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",Information about plant protection in bitter gourd?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-28T11:18:17.263
NA,AGRICULTURE,Others,Others,Government Schemes,Please give me information about pradhan mantri kisan samman nidhi yojna ...? ,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T12:13:52.337
NA,AGRICULTURE,Others,Others,Weather,"Weather information in  Meerut District ?
",NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-28T12:35:58.133
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	","
Early shoot borer problem in sugarcane ?
",NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-28T12:37:24.463
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	","spraying of NPK in sugarcane crop ?
",NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-28T12:38:16.977
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,"Asking about weather information in District - Meerut ?                     
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T12:59:42.18
NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),Varieties,Please tell me about varieties of sunflower crop...?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-28T13:11:34.487
NA,AGRICULTURE,Others,Others,Government Schemes,Asking about Pradhanmantri Kisan Samman Nidhi Schemes…?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-28T14:12:37.253
NA,AGRICULTURE,Others,Others,Weather,"Information about in Weather for District-Meerut in block- Kithore ....?
",NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-28T15:30:52.177
NA,AGRICULTURE,Others,Others,Government Schemes,"Information about pradhanmantri kisan samman nidhi yojna….?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T15:57:35.093
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Insecticide use  in sugarcane   ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T16:20:22.7
NA,AGRICULTURE,Others,Others,Government Schemes,"kisan credit card...?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-28T16:46:04.217
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",white grip insect problem in sugarcane ?,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-28T16:48:30.623
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,ganne ki patti pili pad rhi hai ,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-28T16:58:30.64
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Control for white Grub In Sugarcane Crop..?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-28T17:19:17.157
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",white grub insect problem in sugarcane ?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-28T17:36:20.2
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Pest control in Sugarcane Crop   ?,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-29T06:10:23.427
NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,INFORMATION ABOUT BUFFALO BREEDING ,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-29T06:17:03.417
NA,AGRICULTURE,Others,Others,Weather,Give me about weather information in Meerut ......?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T06:22:45.327
NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),"	Plant Protection	","Provide information for pest management in jowar crop ?
",NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-29T06:54:12.62
NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),"	Plant Protection	","Early Shoot Borer In Sugarcane Crop    ?
",NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-29T06:57:21.82
NA,AGRICULTURE,Others,Others,Government Schemes,Pradhan mantri kisan samman nidhi yojna ka paisa nahi aaya hai ......?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T08:10:13.07
NA,AGRICULTURE,Others,Others,Government Schemes,Rin mochan yojana ki jankari de...? ,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-29T08:14:36.213
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Insect Problem in Sugarcane....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-29T08:52:54.4
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Plant growthpermoter  of Sugarcane..............?,NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-29T10:06:20.067
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Ganne ka growth nahi ho raha hai ,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-29T10:09:02.54
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,"Nutrient management in Sugar crops ....?
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T10:38:39.207
NA,AGRICULTURE,Others,Others,Weather,"Information about in Weather for District-Meerut in block- Mawana .....?
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T10:41:47.267
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	", Information of Sugarcane crop..?,NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-29T11:19:17.343
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Fertilizer use of Sugarcane crop...?,NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-29T11:21:32.63
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Pokka boing Disease in Sugarcane....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-29T12:22:58.44
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,"Nutrients management in Sugarcane
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T12:55:05.167
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	","Control of Early shoot borer in Sugarcane ?
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T12:57:59.997
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information about fertilizer use management in Sugarcane crop.........?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-29T13:04:05.353
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,"information about herbicide use in sugarcane crop........?
",NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-29T13:06:49.293
NA,AGRICULTURE,Others,Others,Government Schemes,Kisan credit card ki jankari de?,NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-29T13:48:16.897
NA,AGRICULTURE,Others,Others,Weather,information about weather of meerut ?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-29T14:37:28.213
NA,AGRICULTURE,Others,Others,Market Information,P.M. kisan samman nidhi yojna ki jankari ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T14:39:15.607
NA,AGRICULTURE,Others,Others,Weather,Please tell me weather information in district meerut ?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-29T14:48:44.473
NA,AGRICULTURE,Others,Others,Weather,"Weather information of district meerut ?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T15:13:28.693
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information about nutrient management in sugarcane crop ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T15:21:48.24
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information about disease management in sugarcane crop. ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T15:23:33.073
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Provide information about nutrient management in sugarcane crop. ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T15:25:01.76
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Provide information about nutrient management in sugarcane crop. ?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T15:25:36.753
NA,AGRICULTURE,Others,Others,Weather,"Weather information in Meerut district…..?
",NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-29T15:54:37.78
NA,HORTICULTURE,Medicinal and Aromatic Plants,Honey plant,Cultural Practices,Asking About Contact Numbar of C.M.A.P. .............?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-29T16:18:22.53
NA,AGRICULTURE,Others,Others,Cultural Practices,kisan credit card information....?,NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-29T16:42:50.74
NA,HORTICULTURE,Vegetables,Chillies,Vegetative Propagation and Tissue Culture,Control for Aphid In Chillies ...?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-29T17:23:43.12
NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,Information of Animal department address in Meerut district ...?,NA,UTTAR PRADESH,MEERUT,RAJPURA,2019-05-29T17:23:57.8
NA,HORTICULTURE,Vegetables,Bottle Gourd ,Vegetative Propagation and Tissue Culture,Control for Boll worms in Bottle Gourd ....?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-29T17:29:13.703
NA,AGRICULTURE,Others,Others,Government Schemes,"Pradhanmantry kisan samman nidhi yojna contact number information...?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T17:42:06.757
NA,AGRICULTURE,Others,Others,Government Schemes,"Early shoot borer control information of sugarcane ........?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T17:49:09.66
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Ganne me keet control...?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T18:13:44.097
NA,AGRICULTURE,Others,Others,Cultural Practices,Copper oxychloride 50% WP dose information....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-29T19:43:03.137
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Nutrient management in Sugarcane crops ...?,NA,UTTAR PRADESH,MEERUT,JANIKHURD,2019-05-29T20:02:02.543
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	","Plant protection in sugarcane...............?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-29T20:07:00.38
NA,AGRICULTURE,Others,Others,Weather,Meerut  Zile me Mawana  Kshetra ki Mausum ki Jankari Chahiye……..?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-29T20:32:25.36
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Sugarcane nutrient management information....?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-29T20:36:18.91
NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Seed treatment in Dhan...?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-29T20:38:24.26
NA,AGRICULTURE,Others,0,Weather,"Information about weather from Meerut....?

",NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-29T20:42:46.56
NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Sowing time of Paddy Nursery .....?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-29T21:16:39.36
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Plant Growth Regulators for Sugarcane Crop..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-29T21:16:48.017
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Calcium ammonium nitrate dose for Sugarcane crop..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-29T21:19:39.43
NA,HORTICULTURE,Vegetables,"Colocasia (Arvi, Arbi)",Field Preparation,Where do the seeds of Arabic get from ...?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-29T21:28:26
NA,AGRICULTURE,Others,Others,Weather,"Information about the weather in Meerut district ....?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T06:15:32.6
NA,HORTICULTURE,Vegetables,Cucumber,Nutrient Management,"Foliar spray of N:P:K in cucumber crop?
",NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T06:32:43.147
NA,AGRICULTURE,Others,Others,Agriculture Mechanization,Tell about dose of NPK-19:19:19 for spray?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-30T06:46:55.01
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Nutrient management in Sugarcane crops ...?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T07:22:51.003
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management," Information of Motha Control in the sugarcane crop.......?
",NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T07:45:39.577
NA,HORTICULTURE,Vegetables,Radish,"	Plant Protection	","How to control leaf hopper in radish
",NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-30T10:04:06.8
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",How to control top shoot borer in sugarcane,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-30T10:07:29.163
NA,AGRICULTURE,Others,Others,Government Schemes,Pradhan Mantri Kisan Samman Nidhi Yojna Contact number....?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T10:14:42.6
NA,AGRICULTURE,Others,Others,Weather,Please Give Me Weather Information in District- Meerut....?          ,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-30T10:17:21.847
NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Sowing Time and Weather,Sowing time in Jowar Crop...?,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-30T10:24:24.08
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Insect control in sugarcane....?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-30T10:25:52.91
NA,AGRICULTURE,Others,Others,Government Schemes,Information of Government Scheme ?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T10:31:32.773
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information about disease management in sugarcane crop ?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T10:45:16.183
NA,AGRICULTURE,0,0,0,Call disconnected,NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-30T11:01:08.56
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Nutrient management in Sugarcane crop..?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-30T11:49:31.067
NA,AGRICULTURE,Pulses,Black Gram (urd bean),"	Water Management	",Sichai ki Jankari...?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-30T12:17:41.097
NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,"Provide the right time for paddy nursery information. ?
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T12:45:37.37
NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Quantity of Seed and Seed Treatment  ?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T12:49:18.237
NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,"Basmati Paddy Varieties   ?
",NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T12:51:25.067
NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Information for plant protection of mango tree..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T13:12:16.23
NA,HORTICULTURE,Fruits,Guava,"	Plant Protection	",Information for plant protection of guava tree..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T13:20:02.617
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information for use of fipronil..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T13:24:51.297
NA,AGRICULTURE,Others,Others,"	Plant Protection	",Information for pheromone trap..?,NA,UTTAR PRADESH,MEERUT,DAURALA,2019-05-30T13:28:17.623
NA,AGRICULTURE,Others,Others,Weather,"Weather information in Meerut district…..?
",NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-30T14:43:38.013
NA,AGRICULTURE,Others,Others,Weather,Please tell me the weather of Kithore in Meerut district ?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-30T15:36:40.607
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Yellow leaf of sugarcane..?,NA,UTTAR PRADESH,MEERUT,MACHRA,2019-05-30T15:40:43.517
NA,HORTICULTURE,Flowers,Marigold,Vegetative Propagation and Tissue Culture,About variety of marigold ..?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T16:24:49.697
NA,AGRICULTURE,Others,Others,Weather,Weather information in Meerut district…..?,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-30T16:37:57.877
NA,AGRICULTURE,Others,Others,Weather,plz give me weather information in district.Meerut?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T16:51:44.313
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Pokkah Boeng in sugarcane crop....?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T16:58:38
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Leaf folder insect problem in Sugarcane crop....?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T17:20:06.557
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Termite problem in Sugarcane crop....?,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T17:21:07.897
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Nutrient management in Sugarcane....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-30T19:44:10.917
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Use of micro nutrient in Sugarcane crop.....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-30T19:46:26.547
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Weed control in sugarcane crop?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T21:25:55.567
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Early shoot borer in sugarcane crop?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T21:28:15.08
NA,AGRICULTURE,Others,Others,Weather,Please give me weather information for district Meerut?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-30T21:30:34.263
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Ganne me pest control.,NA,UTTAR PRADESH,MEERUT,PARIKSHITGARH,2019-05-30T21:32:08.13
NA,AGRICULTURE,Others,Others,Weather,Weather information in meerut district ?,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-30T21:56:13.503
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",information about sugarcane ...............?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-31T07:29:56.227
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Organic Farming,"How much is the use of NPK per acre in sugarcane crop ?
",NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-31T07:55:12.143
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Disease control in Sugarcane Crop  ?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-31T07:59:39.623
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	","Pest control in Sugarcane Crop     ?
",NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-31T08:00:01.807
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about to not get well germination in Sugarcane crop.......? ,NA,UTTAR PRADESH,MEERUT,MAWANA KALAN,2019-05-31T08:22:30.99
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Agriculture Mechanization,tell about good growth for sugarcane crop?,NA,UTTAR PRADESH,MEERUT,SARDHANA,2019-05-31T08:34:30.983
NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","Problem of Growth in the Chillies crop.....?
",NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-31T08:54:14.29
NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",Problem of Leaf tarning in chillies crop....?,NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-31T08:56:30.667
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Ganne me suphor ka prayog kar sakte hai ya nahi.....?,NA,UTTAR PRADESH,MEERUT,ROHTA,2019-05-31T09:36:54.157
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information about fertilizer use management in sugarcane crop............?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-31T09:51:19.687
NA,AGRICULTURE,Others,Others,Weather,About weather information of Sardhana in Meerut District?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-31T10:05:52.937
NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Sugarcane NPK 19:19:19 sprey...?,NA,UTTAR PRADESH,MEERUT,SARURPUR KHURD,2019-05-31T10:21:21.97
NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Fertilizer Use and Availability,Information In Bhindi...?,NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-31T10:30:59.3
NA,AGRICULTURE,Others,Others,Weather,"Information about weather report in Dist. Meerut Kharkhuda....?
 ",NA,UTTAR PRADESH,MEERUT,KHARKHODA,2019-05-31T10:46:24.113
NA,AGRICULTURE,Others,Others,Weather,blank call,NA,UTTAR PRADESH,MEERUT,HASTINAPUR,2019-05-31T11:10:17.037
